frame_n,nano_sec,sec,size,compression rate,n_change,
2724,61659800,0,1941486061,0.530833,200,0.00616598
2725,57984300,0,1947652652,0.532324,200,0.00579843
2726,51846800,0,1953844530,0.53382,200,0.00518468
2727,62147000,0,1960060728,0.535322,200,0.0062147
2728,61202600,0,1966300848,0.53683,200,0.00612026
2729,58855700,0,1972564918,0.538343,200,0.00588557
2730,63606600,0,1978852796,0.539861,200,0.00636066
2731,59793500,0,1985164539,0.541385,200,0.00597935
2732,69818900,0,1991500545,0.542914,200,0.00698189
2733,65997200,0,1997860615,0.544448,200,0.00659972
2734,68749600,0,2004245318,0.545989,200,0.00687496
2735,73304300,0,2010655052,0.547535,200,0.00733043
2736,68104600,0,2017087314,0.549086,200,0.00681046
2737,86785200,0,2023543837,0.550642,200,0.00867852
2738,63502500,0,2031495203,0.552604,200,0.00635025
2739,63372600,0,2039663145,0.554623,200,0.00633726
2740,62541100,0,2047699816,0.556605,200,0.00625411
2741,54339300,0,2055565166,0.55854,200,0.00543393
2742,47083000,0,2063425652,0.560471,200,0.0047083
2743,67455400,0,2071531699,0.562468,200,0.00674554
2744,70586500,0,2079826105,0.564514,200,0.00705865
2745,59666700,0,2088173503,0.566573,200,0.00596667
2746,67579700,0,2096352311,0.568585,200,0.00675797
2747,68628100,0,2104715325,0.570646,200,0.00686281
2748,92787100,0,2113328707,0.572773,200,0.00927871
2749,215255100,0,2251835006,0.61009,200,0.02152551
2750,28026300,0,2253314692,0.610269,200,0.00280263
2751,29829600,0,2254848394,0.610463,200,0.00298296
2752,30650400,0,2256567184,0.610706,200,0.00306504
2753,39683800,0,2258123272,0.610905,200,0.00396838
2754,30012000,0,2259733518,0.611119,200,0.0030012
2755,31624000,0,2261340692,0.611332,200,0.0031624
2756,33653500,0,2263161626,0.611602,200,0.00336535
2757,31457500,0,2265062674,0.611894,200,0.00314575
2758,34251500,0,2099966609,0.567088,200,0.00342515
2759,33009300,0,2100746135,0.567093,200,0.00330093
2760,30786300,0,2101551318,0.567105,200,0.00307863
2761,31928300,0,2102381788,0.567124,200,0.00319283
2762,29729400,0,2103237602,0.56715,200,0.00297294
2763,46596600,0,2104119213,0.567182,200,0.00465966
2764,37562000,0,2105951923,0.567471,200,0.0037562
2765,35302000,0,2107809977,0.567766,200,0.0035302
2766,49724100,0,2109890040,0.568121,200,0.00497241
2767,39451700,0,2112023806,0.56849,200,0.00394517
2768,30747000,0,2114150404,0.568857,200,0.0030747
2769,39762900,0,2116302403,0.56923,200,0.00397629
2770,33647400,0,2118291529,0.56956,200,0.00336474
2771,32060400,0,2120527183,0.569955,200,0.00320604
2772,34449400,0,2122563015,0.570297,200,0.00344494
2773,39026000,0,2124816589,0.570696,200,0.0039026
2774,34800200,0,2126939859,0.571061,200,0.00348002
2775,42140100,0,2129244434,0.571474,200,0.00421401
2776,36708800,0,2131840536,0.571964,200,0.00367088
2777,52017400,0,2142175006,0.57453,200,0.00520174
2778,48708500,0,2148324189,0.575972,200,0.00487085
2779,44598500,0,2150783331,0.576424,200,0.00445985
2780,40871700,0,2153099625,0.576837,200,0.00408717
2781,41965600,0,2155609057,0.577302,200,0.00419656
2782,36401900,0,2158008807,0.577737,200,0.00364019
2783,35686300,0,2160400877,0.57817,200,0.00356863
2784,34681200,0,2162818604,0.578609,200,0.00346812
2785,35908200,0,2165081217,0.579006,200,0.00359082
2786,39879400,0,1949678915,0.521214,200,0.00398794
2787,33664900,0,1951169154,0.521425,200,0.00336649
2788,34588500,0,1952684424,0.521643,200,0.00345885
2789,37368900,0,1954225038,0.521868,200,0.00373689
2790,42870000,0,1955791224,0.522099,200,0.004287
2791,37853600,0,1958226729,0.522562,200,0.00378536
2792,39865400,0,1960687407,0.523031,200,0.00398654
2793,41974200,0,1963246702,0.523526,200,0.00419742
2794,36684000,0,1965892724,0.524044,200,0.0036684
2795,35735900,0,1934598912,0.515518,200,0.00357359
2796,34887500,0,1936316479,0.515791,200,0.00348875
2797,34449000,0,1938058821,0.516071,200,0.0034449
2798,32804600,0,1939826251,0.516357,200,0.00328046
2799,40604400,0,1941619139,0.51665,200,0.00406044
2800,42442800,0,1943437513,0.516949,200,0.00424428
2801,34582700,0,1945281231,0.517255,200,0.00345827
2802,39541500,0,1947150350,0.517567,200,0.00395415
2803,43942700,0,1949044756,0.517886,200,0.00439427
2804,34688300,0,1950964250,0.518211,200,0.00346883
2805,33918400,0,1952909145,0.518543,200,0.00339184
2806,35281200,0,1954879327,0.518881,200,0.00352812
2807,39489900,0,1956874853,0.519226,200,0.00394899
2808,37731000,0,1958895837,0.519577,200,0.0037731
2809,40546100,0,1960942307,0.519934,200,0.00405461
2810,41694400,0,1963014121,0.520299,200,0.00416944
2811,42055300,0,1965111592,0.520669,200,0.00420553
2812,46524300,0,1967234350,0.521046,200,0.00465243
2813,52500500,0,1969382452,0.52143,200,0.00525005
2814,48973300,0,1971555955,0.52182,200,0.00489733
2815,37328900,0,1973755001,0.522217,200,0.00373289
2816,43886100,0,1975978879,0.522619,200,0.00438861
2817,49696200,0,1978228528,0.523029,200,0.00496962
2818,34196800,0,1981346358,0.523667,200,0.00341968
2819,36990000,0,1984689724,0.524365,200,0.003699
2820,57031800,0,1988218235,0.525111,200,0.00570318
2821,42176300,0,1991673729,0.525837,200,0.00421763
2822,63326700,0,1995445383,0.526646,200,0.00633267
2823,43684300,0,1998980038,0.527392,200,0.00436843
2824,50359100,0,1950452173,0.514407,200,0.00503591
2825,39540800,0,1952902867,0.514871,200,0.00395408
2826,42616100,0,1955378507,0.515342,200,0.00426161
2827,38068200,0,1957879377,0.515818,200,0.00380682
2828,41562400,0,1960405591,0.516301,200,0.00415624
2829,44518800,0,1962956950,0.51679,200,0.00445188
2830,39471800,0,1965533596,0.517286,200,0.00394718
2831,41079300,0,1968135330,0.517788,200,0.00410793
2832,41209000,0,1970762209,0.518296,200,0.0041209
2833,45008100,0,1973414375,0.51881,200,0.00450081
2834,48266000,0,1976091629,0.519331,200,0.0048266
2835,40837700,0,1978794085,0.519858,200,0.00408377
2836,38040600,0,1981521515,0.520391,200,0.00380406
2837,36627400,0,1984274033,0.52093,200,0.00366274
2838,43472500,0,1987051952,0.521475,200,0.00434725
2839,40418200,0,1989855158,0.522027,200,0.00404182
2840,43397700,0,1992683452,0.522585,200,0.00433977
2841,41585700,0,1995535867,0.523149,200,0.00415857
2842,46003500,0,1998413569,0.523719,200,0.00460035
2843,37540700,0,2001316103,0.524296,200,0.00375407
2844,46034600,0,2004243640,0.524878,200,0.00460346
2845,46289300,0,2008326078,0.525762,200,0.00462893
2846,42914500,0,2012437700,0.526654,200,0.00429145
2847,53062100,0,2016447747,0.527518,200,0.00530621
2848,63921300,0,2020801545,0.528471,200,0.00639213
2849,46326900,0,2025180943,0.529431,200,0.00463269
2850,50561700,0,2029421134,0.530353,200,0.00505617
2851,47933400,0,2033879124,0.531332,200,0.00479334
2852,49894000,0,1969520933,0.514338,200,0.0049894
2853,46205800,0,1972672555,0.514981,200,0.00462058
2854,44825700,0,1975848867,0.515629,200,0.00448257
2855,40895800,0,1979049897,0.516284,200,0.00408958
2856,56979900,0,1982274991,0.516944,200,0.00569799
2857,62798800,0,1985525429,0.517611,200,0.00627988
2858,45971500,0,1988801268,0.518283,200,0.00459715
2859,44017400,0,1992101626,0.518962,200,0.00440174
2860,42547800,0,1995427328,0.519647,200,0.00425478
2861,45306800,0,1998777862,0.520337,200,0.00453068
2862,49412200,0,2002153285,0.521034,200,0.00494122
2863,47785700,0,2005552971,0.521737,200,0.00477857
2864,42547100,0,2008977745,0.522445,200,0.00425471
2865,52021100,0,2012427607,0.52316,200,0.00520211
2866,51167700,0,2015902472,0.52388,200,0.00511677
2867,40673600,0,2020402190,0.524866,200,0.00406736
2868,51888200,0,2025151508,0.525917,200,0.00518882
2869,47410800,0,2029892634,0.526964,200,0.00474108
2870,48446900,0,2034856025,0.528069,200,0.00484469
2871,52619200,0,2039675743,0.529135,200,0.00526192
2872,51864800,0,2044688229,0.530251,200,0.00518648
2873,58780600,0,2049750123,0.531379,200,0.00587806
2874,50315600,0,2054648490,0.532463,200,0.00503156
2875,48459600,0,2059570864,0.533553,200,0.00484596
2876,55392200,0,1993049403,0.516141,200,0.00553922
2877,55054600,0,1996796595,0.516932,200,0.00550546
2878,43482100,0,2000569017,0.517728,200,0.00434821
2879,55112900,0,2004366015,0.518531,200,0.00551129
2880,61212500,0,2008188158,0.519339,200,0.00612125
2881,54427200,0,2012034820,0.520154,200,0.00544272
2882,53301900,0,2015906314,0.520974,200,0.00533019
2883,48480000,0,2019802697,0.5218,200,0.004848
2884,52166600,0,2023723855,0.522631,200,0.00521666
2885,55837900,0,2027669845,0.523469,200,0.00558379
2886,52730200,0,2031640013,0.524312,200,0.00527302
2887,52325300,0,2035635411,0.525162,200,0.00523253
2888,66898000,0,2039655641,0.526017,200,0.0066898
2889,66249900,0,2043700760,0.526877,200,0.00662499
2890,58306700,0,2047770654,0.527744,200,0.00583067
2891,46194500,0,2051865636,0.528617,200,0.00461945
2892,55539700,0,2055985251,0.529495,200,0.00555397
2893,58122800,0,2060129641,0.530379,200,0.00581228
2894,53988800,0,2064298351,0.531268,200,0.00539888
2895,76517200,0,2068492111,0.532164,200,0.00765172
2896,53031400,0,2073931520,0.533379,200,0.00530314
2897,49619600,0,2079588358,0.534649,200,0.00496196
2898,61065800,0,2085273925,0.535926,200,0.00610658
2899,56098300,0,2091172683,0.537257,200,0.00560983
2900,56567500,0,2096711505,0.538494,200,0.00565675
2901,58315400,0,2102499984,0.539795,200,0.00583154
2902,64519300,0,2108283542,0.541093,200,0.00645193
2903,57980000,0,2114115996,0.542403,200,0.005798
2904,55610400,0,2119977236,0.54372,200,0.00556104
2905,65312500,0,2125830938,0.545034,200,0.00653125
2906,56593500,0,2131741472,0.546361,200,0.00565935
2907,54742600,0,2137480543,0.547643,200,0.00547426
2908,53120600,0,2143441253,0.548982,200,0.00531206
2909,59692900,0,2037245020,0.521603,200,0.00596929
2910,66107600,0,2041809051,0.522592,200,0.00661076
2911,58626700,0,2046398113,0.523587,200,0.00586267
2912,54993800,0,2051012263,0.524587,200,0.00549938
2913,52952400,0,2055651103,0.525593,200,0.00529524
2914,52651300,0,2060314917,0.526605,200,0.00526513
2915,54784900,0,2065003563,0.527623,200,0.00547849
2916,74441900,0,2069716842,0.528646,200,0.00744419
2917,59035200,0,2074454640,0.529674,200,0.00590352
2918,62110300,0,2079216758,0.530708,200,0.00621103
2919,52064100,0,2084003765,0.531748,200,0.00520641
2920,54513400,0,2088815291,0.532793,200,0.00545134
2921,45165400,0,2093651137,0.533844,200,0.00451654
2922,55936100,0,2098511730,0.5349,200,0.00559361
2923,51170700,0,2104454264,0.536231,200,0.00511707
2924,48138700,0,2110647678,0.537626,200,0.00481387
2925,49101500,0,2117024957,0.539066,200,0.00491015
2926,54290100,0,2123267523,0.540471,200,0.00542901
2927,47031800,0,2129694665,0.541921,200,0.00470318
2928,50926500,0,2135985928,0.543337,200,0.00509265
2929,50046800,0,2142461710,0.544798,200,0.00500468
2930,53134700,0,2148994324,0.546273,200,0.00531347
2931,59258700,0,2155359372,0.547704,200,0.00592587
2932,55211300,0,2161748882,0.54914,200,0.00552113
2933,51453500,0,2168321944,0.550622,200,0.00514535
2934,53472500,0,2174948823,0.552117,200,0.00534725
2935,51522400,0,2181411805,0.553569,200,0.00515224
2936,50851500,0,2188087267,0.555074,200,0.00508515
2937,49206200,0,2194598690,0.556536,200,0.00492062
2938,56854700,0,2078378587,0.526884,200,0.00568547
2939,68076500,0,2083657057,0.528043,200,0.00680765
2940,52222500,0,2088960473,0.529207,200,0.00522225
2941,54609800,0,2094288607,0.530376,200,0.00546098
2942,56743900,0,2099641061,0.531551,200,0.00567439
2943,56163800,0,2105018148,0.532731,200,0.00561638
2944,55445100,0,2110418218,0.533916,200,0.00554451
2945,53265300,0,2115843120,0.535107,200,0.00532653
2946,71809500,0,2121292399,0.536303,200,0.00718095
2947,65149600,0,2126765941,0.537505,200,0.00651496
2948,51804700,0,2132263035,0.538711,200,0.00518047
2949,69216600,0,2137784364,0.539923,200,0.00692166
2950,53223400,0,2144767794,0.541503,200,0.00532234
2951,57649700,0,2151649080,0.543057,200,0.00576497
2952,64778700,0,2158878583,0.544697,200,0.00647787
2953,58183600,0,2165999997,0.546309,200,0.00581836
2954,65067300,0,2173113475,0.547917,200,0.00650673
2955,69943300,0,2180604098,0.54962,200,0.00699433
2956,73963900,0,2187771336,0.55124,200,0.00739639
2957,56693500,0,2194799310,0.552824,200,0.00566935
2958,85952900,0,2202204230,0.554502,200,0.00859529
2959,72588400,0,2209440844,0.556136,200,0.00725884
2960,75431000,0,2216893778,0.557823,200,0.0075431
2961,65909700,0,2224371089,0.559516,200,0.00659097
2962,65033600,0,2231904919,0.561221,200,0.00650336
2963,61411500,0,2239238045,0.562875,200,0.00614115
2964,148209000,0,2248308205,0.564965,200,0.0148209
2965,67713300,0,2113686636,0.530957,200,0.00677133
2966,65572000,0,2119620722,0.532268,200,0.0065572
2967,65619300,0,2125580266,0.533585,200,0.00656193
2968,63277500,0,2131565040,0.534907,200,0.00632775
2969,105200500,0,2137573622,0.536234,200,0.01052005
2970,94645700,0,2143606581,0.537567,200,0.00946457
2971,51350400,0,2149663547,0.538904,200,0.00513504
2972,56107900,0,2155745345,0.540247,200,0.00561079
2973,64734100,0,2161851776,0.541596,200,0.00647341
2974,54190400,0,2167982982,0.542949,200,0.00541904
2975,76662000,0,2174138508,0.544308,200,0.0076662
2976,90340800,0,2180318525,0.545671,200,0.00903408
2977,69400000,0,2187800899,0.54736,200,0.00694
2978,58332800,0,2195528777,0.549109,200,0.00583328
2979,74602600,0,2203444616,0.550904,200,0.00746026
2980,76539500,0,2211417742,0.552712,200,0.00765395
2981,82130500,0,2219190164,0.554469,200,0.00821305
2982,90940100,0,2227209171,0.556286,200,0.00909401
2983,102292800,0,2235416025,0.558148,200,0.01022928
2984,68959200,0,2243487455,0.559976,200,0.00689592
2985,56924300,0,2251546967,0.561799,200,0.00569243
2986,59479200,0,2259475805,0.563589,200,0.00594792
2987,77336600,0,2267622243,0.565432,200,0.00773366
2988,73369800,0,2275788706,0.567278,200,0.00733698
2989,75169700,0,2284141480,0.56917,200,0.00751697
2990,61767100,0,2292161454,0.570977,200,0.00617671
2991,65648400,0,2300209133,0.572791,200,0.00656484
2992,70480500,0,2308469235,0.574655,200,0.00704805
2993,86161000,0,2316724217,0.576518,200,0.0086161
2994,82054400,0,2165633001,0.538739,200,0.00820544
2995,52816300,0,2172272879,0.54021,200,0.00528163
2996,71603300,0,2178937589,0.541687,200,0.00716033
2997,69141700,0,2185626420,0.543168,200,0.00691417
2998,87394300,0,2192340026,0.544655,200,0.00873943
2999,247198300,0,2326557756,0.577807,200,0.02471983
3000,31823300,0,2327107963,0.577751,200,0.00318233
3001,36033300,0,2327683713,0.577701,200,0.00360333
3002,30701400,0,2328285063,0.577658,200,0.00307014
3003,32461000,0,2328912013,0.577621,200,0.0032461
3004,43963600,0,2329564724,0.577591,200,0.00439636
3005,40000500,0,2331168229,0.577796,200,0.00400005
3006,50461100,0,2332797163,0.578008,200,0.00504611
3007,42220800,0,2334484266,0.578233,200,0.00422208
3008,44612300,0,2336356656,0.578505,200,0.00446123
3009,41878000,0,2338062134,0.578735,200,0.0041878
3010,41214700,0,2340018549,0.579027,200,0.00412147
3011,31792200,0,2341967483,0.579317,200,0.00317922
3012,34569000,0,2343749249,0.579565,200,0.0034569
3013,35445900,0,2345781753,0.579875,200,0.00354459
3014,41538500,0,2347806975,0.580183,200,0.00415385
3015,39850100,0,2349857285,0.580497,200,0.00398501
3016,33160800,0,2351961924,0.580825,200,0.00331608
3017,37203800,0,2353870922,0.581104,200,0.00372038
3018,38356100,0,2355997520,0.581436,200,0.00383561
3019,39531500,0,2357989775,0.581735,200,0.00395315
3020,41566000,0,2360167061,0.582079,200,0.0041566
3021,34874600,0,2362402203,0.582438,200,0.00348746
3022,37735300,0,2364629779,0.582794,200,0.00377353
3023,43353300,0,2366911513,0.583163,200,0.00433533
3024,46145200,0,2369190175,0.583532,200,0.00461452
3025,39185600,0,2371334494,0.583867,200,0.00391856
3026,45158200,0,2373852260,0.584294,200,0.00451582
3027,40890600,0,2376047210,0.584641,200,0.00408906
3028,35976100,0,2378431657,0.585035,200,0.00359761
3029,32651000,0,2380722351,0.585405,200,0.0032651
3030,34975200,0,2383034293,0.58578,200,0.00349752
3031,43146800,0,2385666918,0.586234,200,0.00431468
3032,44936300,0,2389426540,0.586964,200,0.00449363
3033,37492200,0,2392892018,0.587621,200,0.00374922
3034,42566000,0,2368825107,0.58152,200,0.0042566
3035,42356800,0,2382085145,0.584582,200,0.00423568
3036,37133200,0,2384552991,0.584995,200,0.00371332
3037,38416900,0,2387242846,0.585462,200,0.00384169
3038,44335100,0,2110278995,0.517368,200,0.00443351
3039,40718000,0,2111819353,0.517575,200,0.0040718
3040,35463500,0,2113385169,0.517788,200,0.00354635
3041,35363900,0,2114975703,0.518008,200,0.00353639
3042,36911400,0,2116591581,0.518233,200,0.00369114
3043,32789600,0,2118232860,0.518465,200,0.00327896
3044,33993200,0,2119898914,0.518702,200,0.00339932
3045,35842100,0,2121590312,0.518945,200,0.00358421
3046,39151200,0,2123307367,0.519195,200,0.00391512
3047,41876800,0,2125048941,0.51945,200,0.00418768
3048,40573100,0,2126816115,0.519712,200,0.00405731
3049,41330900,0,2128608747,0.519979,200,0.00413309
3050,39185100,0,2130426865,0.520253,200,0.00391851
3051,41212700,0,2132270327,0.520532,200,0.00412127
3052,44967700,0,2134138678,0.520818,200,0.00449677
3053,39291800,0,2136032316,0.521109,200,0.00392918
3054,37181900,0,2137951554,0.521407,200,0.00371819
3055,39020700,0,2139896193,0.52171,200,0.00390207
3056,46046400,0,2141866375,0.52202,200,0.00460464
3057,46994000,0,2143861645,0.522335,200,0.0046994
3058,44064500,0,2145882430,0.522657,200,0.00440645
3059,41372500,0,2149001028,0.523245,200,0.00413725
3060,37100500,0,2152083274,0.523825,200,0.00371005
3061,41469400,0,2155186825,0.524409,200,0.00414694
3062,45702400,0,2158381455,0.525015,200,0.00457024
3063,39754000,0,2161597077,0.525625,200,0.0039754
3064,37431500,0,2164954444,0.52627,200,0.00374315
3065,40553400,0,2121473739,0.515532,200,0.00405534
3066,37398500,0,2123695569,0.515904,200,0.00373985
3067,38216400,0,2125943113,0.516281,200,0.00382164
3068,53786700,0,2128216143,0.516665,200,0.00537867
3069,46869500,0,2130514773,0.517054,200,0.00468695
3070,38317600,0,2132838292,0.51745,200,0.00383176
3071,39333400,0,2135186586,0.517851,200,0.00393334
3072,38949100,0,2137559456,0.518258,200,0.00389491
3073,39348800,0,2139957215,0.51867,200,0.00393488
3074,39940800,0,2142379749,0.519089,200,0.00399408
3075,38451800,0,2144827115,0.519513,200,0.00384518
3076,40629600,0,2147299939,0.519943,200,0.00406296
3077,36343300,0,2149797737,0.520378,200,0.00363433
3078,34989000,0,2152321135,0.52082,200,0.0034989
3079,40134100,0,2154869678,0.521267,200,0.00401341
3080,39841400,0,2157443252,0.52172,200,0.00398414
3081,40862800,0,2160041658,0.522179,200,0.00408628
3082,45000900,0,2162665721,0.522644,200,0.00450009
3083,41014100,0,2165315071,0.523115,200,0.00410141
3084,42126000,0,2167989765,0.523591,200,0.0042126
3085,53371400,0,2170689718,0.524073,200,0.00533714
3086,40636600,0,2174516412,0.524827,200,0.00406366
3087,50210800,0,2178368194,0.525586,200,0.00502108
3088,45836200,0,2182273537,0.526358,200,0.00458362
3089,38113300,0,2186208007,0.527137,200,0.00381133
3090,39742400,0,2190359565,0.527967,200,0.00397424
3091,45585200,0,2194372684,0.528763,200,0.00455852
3092,43109900,0,2198570322,0.529603,200,0.00431099
3093,39917500,0,2202666072,0.530418,200,0.00399175
3094,52352000,0,2142062721,0.515658,200,0.0052352
3095,39783600,0,2145012615,0.516201,200,0.00397836
3096,41751800,0,2147988109,0.51675,200,0.00417518
3097,48191800,0,2150988236,0.517305,200,0.00481918
3098,44739300,0,2154013138,0.517865,200,0.00447393
3099,46461100,0,2157063640,0.518432,200,0.00464611
3100,41140300,0,2160138007,0.519003,200,0.00411403
3101,43238700,0,2163236381,0.51958,200,0.00432387
3102,44019600,0,2166359587,0.520162,200,0.00440196
3103,47287900,0,2169507483,0.52075,200,0.00472879
3104,57648500,0,2172680609,0.521344,200,0.00576485
3105,52005500,0,2175878823,0.521943,200,0.00520055
3106,53891300,0,2179101926,0.522548,200,0.00538913
3107,41521400,0,2182350060,0.523159,200,0.00415214
3108,40177300,0,2185623794,0.523775,200,0.00401773
3109,50216800,0,2188922161,0.524397,200,0.00502168
3110,49179200,0,2192245047,0.525024,200,0.00491792
3111,48694300,0,2195592765,0.525657,200,0.00486943
3112,64688400,0,2198965230,0.526295,200,0.00646884
3113,66149400,0,2203877876,0.527302,200,0.00661494
3114,42307700,0,2208651514,0.528274,200,0.00423077
3115,52069600,0,2213294905,0.529215,200,0.00520696
3116,49809200,0,2218151487,0.530206,200,0.00498092
3117,51583200,0,2223033413,0.531202,200,0.00515832
3118,67394900,0,2228137092,0.532251,200,0.00673949
3119,47548200,0,2233064330,0.533257,200,0.00475482
3120,42875400,0,2237668240,0.534185,200,0.00428754
3121,50901000,0,2242518280,0.535172,200,0.0050901
3122,57564400,0,2247640332,0.536222,200,0.00575644
3123,47063600,0,2168961419,0.517286,200,0.00470636
3124,43318400,0,2172633034,0.517996,200,0.00433184
3125,44937900,0,2176329936,0.518712,200,0.00449379
3126,45130600,0,2180052182,0.519433,200,0.00451306
3127,71974400,0,2183798549,0.520159,200,0.00719744
3128,55080900,0,2187569947,0.520891,200,0.00550809
3129,47982600,0,2191366177,0.521628,200,0.00479826
3130,44778200,0,2195187353,0.522371,200,0.00447782
3131,44859200,0,2199033503,0.523119,200,0.00448592
3132,43479200,0,2202904485,0.523872,200,0.00434792
3133,44919200,0,2206800356,0.524631,200,0.00449192
3134,45571900,0,2210721258,0.525396,200,0.00455719
3135,56749100,0,2214666736,0.526166,200,0.00567491
3136,44766800,0,2218636847,0.526941,200,0.00447668
3137,46032200,0,2222631733,0.527721,200,0.00460322
3138,50009100,0,2226651707,0.528507,200,0.00500091
3139,55593000,0,2230697196,0.529299,200,0.0055593
3140,44916600,0,2235795954,0.53034,200,0.00449166
3141,55179400,0,2241304312,0.531477,200,0.00551794
3142,51786300,0,2246677559,0.532582,200,0.00517863
3143,65374200,0,2252235837,0.53373,200,0.00653742
3144,52885100,0,2257818947,0.534883,200,0.00528851
3145,45462500,0,2263267714,0.536003,200,0.00454625
3146,41619800,0,2268737160,0.537128,200,0.00416198
3147,42167900,0,2274235022,0.538258,200,0.00421679
3148,45318800,0,2279757318,0.539394,200,0.00453188
3149,52375400,0,2285493260,0.540579,200,0.00523754
3150,55889600,0,2291258130,0.541771,200,0.00558896
3151,55736900,0,2297044049,0.542967,200,0.00557369
3152,55228000,0,2202171804,0.520376,200,0.0055228
3153,49670200,0,2206563746,0.521249,200,0.00496702
3154,54010100,0,2210980577,0.522126,200,0.00540101
3155,69215200,0,2215421159,0.523009,200,0.00692152
3156,54032600,0,2219886317,0.523897,200,0.00540326
3157,53268600,0,2224376677,0.524791,200,0.00532686
3158,66121400,0,2228891499,0.52569,200,0.00661214
3159,58539600,0,2233431409,0.526594,200,0.00585396
3160,60263000,0,2237996208,0.527503,200,0.0060263
3161,49695700,0,2242585782,0.528418,200,0.00496957
3162,53269900,0,2247200700,0.529338,200,0.00532699
3163,54531300,0,2251840763,0.530263,200,0.00545313
3164,58665100,0,2256504577,0.531193,200,0.00586651
3165,58369600,0,2261192455,0.532129,200,0.00583696
3166,59653800,0,2265905859,0.53307,200,0.00596538
3167,47791200,0,2271893193,0.534309,200,0.00477912
3168,53353800,0,2278098383,0.5356,200,0.00533538
3169,50105000,0,2284168462,0.536857,200,0.0050105
3170,57504000,0,2290422292,0.538158,200,0.0057504
3171,59897100,0,2296700954,0.539463,200,0.00598971
3172,70836400,0,2303197273,0.540818,200,0.00708364
3173,82833700,0,2309910879,0.542224,200,0.00828337
3174,51145200,0,2316292709,0.54355,200,0.00511452
3175,78809400,0,2328721117,0.546295,200,0.00788094
3176,61769900,0,2216420244,0.519787,200,0.00617699
3177,69754200,0,2221406874,0.520792,200,0.00697542
3178,71442000,0,2226417113,0.521802,200,0.0071442
3179,52826000,0,2231452383,0.522818,200,0.0052826
3180,50719600,0,2236511973,0.523839,200,0.00507196
3181,49867300,0,2241596708,0.524865,200,0.00498673
3182,51779500,0,2246705706,0.525896,200,0.00517795
3183,57646500,0,2251839280,0.526932,200,0.00576465
3184,51600100,0,2256998056,0.527973,200,0.00516001
3185,59115500,0,2262181550,0.52902,200,0.00591155
3186,59061800,0,2267389364,0.530071,200,0.00590618
3187,50385600,0,2272620787,0.531128,200,0.00503856
3188,54130400,0,2277876473,0.532189,200,0.00541304
3189,50198100,0,2283156223,0.533255,200,0.00501981
3190,53887300,0,2288460350,0.534326,200,0.00538873
3191,52932700,0,2293789764,0.535403,200,0.00529327
3192,48757700,0,2299143242,0.536485,200,0.00487577
3193,83347900,0,2304521493,0.537571,200,0.00833479
3194,53333100,0,2311008795,0.538916,200,0.00533331
3195,57394400,0,2317906209,0.540355,200,0.00573944
3196,65361100,0,2324831840,0.5418,200,0.00653611
3197,53286200,0,2331777894,0.543249,200,0.00532862
3198,58655000,0,2338748012,0.544702,200,0.0058655
3199,61530700,0,2345742763,0.546161,200,0.00615307
3200,61728500,0,2352954801,0.547669,200,0.00617285
3201,72622700,0,2360576439,0.549271,200,0.00726227
3202,50748200,0,2367645999,0.550744,200,0.00507482
3203,65263900,0,2374768693,0.552229,200,0.00652639
3204,64599300,0,2382080059,0.553756,200,0.00645993
3205,58042400,0,2389224570,0.555244,200,0.00580424
3206,79231900,0,2396614528,0.556787,200,0.00792319
3207,79908700,0,2404000134,0.558329,200,0.00799087
3208,61877200,0,2411439301,0.559882,200,0.00618772
3209,60963900,0,2281413423,0.529528,200,0.00609639
3210,51871600,0,2287210549,0.530708,200,0.00518716
3211,61939500,0,2293032621,0.531894,200,0.00619395
3212,67952200,0,2298878387,0.533084,200,0.00679522
3213,61086500,0,2304748473,0.534279,200,0.00610865
3214,61369300,0,2310642936,0.535478,200,0.00613693
3215,54314800,0,2316561150,0.536683,200,0.00543148
3216,57270900,0,2322503940,0.537893,200,0.00572709
3217,69645700,0,2328471363,0.539107,200,0.00696457
3218,69834400,0,2334463817,0.540327,200,0.00698344
3219,77022500,0,2340480591,0.541551,200,0.00770225
3220,68189100,0,2346522394,0.54278,200,0.00681891
3221,57352800,0,2353861664,0.544309,200,0.00573528
3222,59474500,0,2361453350,0.545895,200,0.00594745
3223,58208100,0,2369065061,0.547485,200,0.00582081
3224,65805000,0,2376672875,0.549073,200,0.0065805
3225,60775900,0,2384526705,0.550716,200,0.00607759
3226,66807500,0,2392215472,0.552321,200,0.00668075
3227,63216100,0,2399924918,0.553929,200,0.00632161
3228,57053300,0,2407626172,0.555535,200,0.00570533
3229,68238100,0,2415581748,0.557198,200,0.00682381
3230,60239700,0,2423557946,0.558865,200,0.00602397
3231,126741900,0,2431718720,0.560573,200,0.01267419
3232,74320400,0,2293965902,0.528654,200,0.00743204
3233,54191400,0,2300324180,0.529955,200,0.00541914
3234,73510400,0,2306705498,0.531261,200,0.00735104
3235,62751300,0,2313111449,0.532572,200,0.00627513
3236,86021600,0,2319541663,0.533887,200,0.00860216
3237,69923300,0,2325996197,0.535208,200,0.00699233
3238,56088400,0,2332474909,0.536533,200,0.00560884
3239,57648200,0,2338978339,0.537863,200,0.00576482
3240,55147000,0,2345506345,0.539197,200,0.0055147
