633,26167300,0,222285660,0.261224
634,26726300,0,222951266,0.261593
635,34857300,0,223632232,0.26198
636,29414200,0,224330606,0.262385
637,31201500,0,225045364,0.262809
638,33210600,0,225777530,0.263251
639,34341300,0,216837301,0.252432
640,29701900,0,217602235,0.252927
641,25361000,0,218385601,0.253442
642,27711500,0,219183303,0.253972
643,36123900,0,219997389,0.25452
644,31684500,0,220828883,0.255086
645,26058400,0,221673746,0.255665
646,31801200,0,222535960,0.256263
647,25692200,0,223410462,0.256873
648,36079900,0,224299300,0.257498
649,30382900,0,225205546,0.25814
650,32450100,0,226133296,0.258806
651,31803300,0,227079535,0.25949
652,27808600,1,228044149,0.260193
653,28270200,0,229027195,0.260915
654,34043800,0,230023553,0.26165
655,43246300,0,231036295,0.262402
656,35700900,0,232065421,0.263169
657,36412200,0,218843946,0.247799
658,30252100,0,219905840,0.248623
659,31685900,0,220980022,0.249459
660,29259900,0,222075708,0.250317
661,30870100,0,223184706,0.251187
662,36380500,0,224311112,0.252074
663,28319100,0,225456007,0.252979
664,36782800,0,226614157,0.253896
665,36282900,0,227791763,0.254832
666,29407400,0,228985753,0.255784
667,31650100,0,230195103,0.25675
668,33958900,0,231417765,0.257727
669,40214800,0,232654820,0.258718
670,29696100,0,233904106,0.25972
671,28178400,0,235168752,0.260736
672,27534200,0,236450806,0.261768
673,32752200,0,237746172,0.262811
674,38031600,0,239060994,0.263873
675,34361100,0,221603152,0.244241
676,45833900,0,222953814,0.245367
677,275002200,0,357171544,0.392498
678,26767900,0,357319063,0.392082
679,28036100,0,357481885,0.391683
680,34523900,0,357668259,0.391312
681,38197900,0,357865897,0.390954
682,27428700,0,358084015,0.39062
683,32228100,0,358323637,0.39031
684,30644600,0,358323637,0.38974
685,36409900,0,358323637,0.389172
686,32505900,0,358323637,0.388605
687,29875100,0,358323637,0.388041
688,27849200,0,241067398,0.260681
689,30838200,0,241405324,0.260668
690,22876700,0,241757643,0.260671
691,24801200,0,242123217,0.260688
692,24925800,0,242505175,0.260722
693,26426900,0,242903517,0.260774
694,26778500,0,243323363,0.260849
695,31357200,0,243762665,0.260944
696,27225700,1,244216360,0.261055
697,25809900,1,244693550,0.26119
698,34937700,0,245184052,0.26134
699,33297100,0,245691962,0.261507
700,26946300,0,246217280,0.261692
701,32728900,0,246756934,0.261892
702,41160800,0,240612168,0.255007
703,33378600,0,241186752,0.255253
704,26379000,0,241785798,0.255524
705,29389200,0,242398156,0.255808
706,34310000,0,243023826,0.256106
707,31546300,0,243665880,0.25642
708,35494800,0,244323351,0.256749
709,28311300,0,245001245,0.257099
710,32153700,0,245696547,0.257466
711,26443900,0,246413353,0.257854
712,28863100,0,247145519,0.258258
713,32376700,0,247890997,0.258674
714,31019100,0,248650868,0.259104
715,28592500,0,249430138,0.259553
716,33663000,0,250225792,0.260018
717,29129500,0,251042950,0.260504
718,29991200,0,251881612,0.26101
719,37189200,0,252741778,0.261538
720,35321200,0,242151981,0.250232
721,28792000,0,243044915,0.250807
722,25526300,0,243955257,0.251398
723,25761700,0,244878911,0.252001
724,34710200,0,245825093,0.252626
725,37203600,0,246788683,0.253267
726,28539800,0,247767690,0.253922
727,28292800,0,248760976,0.25459
728,26962600,0,249770646,0.255272
729,39493900,0,250796700,0.25597
730,43046300,0,251841186,0.256684
731,32596200,0,252901032,0.257412
732,27995700,0,253979367,0.258157
733,32951500,0,255069933,0.258913
734,27049000,0,256176883,0.259683
735,26490400,0,257299193,0.260466
736,29615200,0,258437887,0.261264
737,38853100,0,259589893,0.262073
738,37540100,0,244494193,0.246498
739,30122800,0,245673847,0.247353
740,27600000,0,246868861,0.248221
741,30834400,0,248077187,0.2491
742,36042900,0,249303945,0.249995
743,35805100,0,250541967,0.250898
744,30439200,0,251795406,0.251815
745,28026500,0,253064148,0.252745
746,28060100,0,254349274,0.253688
747,37053900,0,255649760,0.254644
748,30734600,0,256960486,0.255608
749,31921800,0,258287596,0.256586
750,50511700,1,259630123,0.257576
751,284629800,0,393847853,0.390212
752,36501300,0,393997363,0.389842
753,35360500,0,393997363,0.389325
754,24846400,0,393997363,0.388809
755,25893800,0,393997363,0.388295
756,24281100,0,393997363,0.387782
757,26970100,0,393997363,0.38727
758,32766400,0,265541559,0.260664
759,22510900,0,265803766,0.260578
760,27886200,0,266084348,0.26051
761,25791000,0,266379266,0.260457
762,28317100,0,266691592,0.26042
763,29810000,0,267026446,0.260406
764,29381300,0,267383828,0.260414
765,30310700,0,267763795,0.260443
766,27692800,0,268160089,0.260489
767,26981500,0,268575839,0.260553
768,31708400,0,269008997,0.260634
769,37652700,0,269456491,0.260728
770,31692400,0,269921393,0.260839
771,42197200,0,265008275,0.25576
772,29751000,0,265512203,0.255915
773,32268800,0,266030353,0.256083
774,35863900,0,266567959,0.256269
775,32622700,0,267120925,0.25647
776,31821400,0,267688227,0.256684
777,27431500,0,268269922,0.256911
778,30675100,0,268876136,0.257161
779,28681200,0,269497710,0.257425
780,28991100,0,270136692,0.257705
781,26758300,0,270788986,0.257997
782,35213000,0,271461760,0.258308
783,25368400,0,272153023,0.258635
784,29982400,0,272858565,0.258975
785,38485600,0,273575371,0.259325
786,24502400,0,274308561,0.25969
787,26583700,0,275062231,0.260073
788,31475800,0,275832285,0.26047
789,32784600,0,266354682,0.251202
790,26464900,0,267156480,0.25164
791,26941100,0,267971590,0.252089
792,25480200,0,268801036,0.25255
793,29962500,1,269647890,0.253027
794,28785700,1,270511128,0.253518
795,26060200,0,271390807,0.254023
796,26220000,0,272283741,0.254539
797,28337300,0,273194083,0.255069
798,42493900,0,274117737,0.255612
799,33696700,0,275055727,0.256166
800,37752800,0,276013173,0.256736
801,36657800,0,276985012,0.257319
802,25704700,0,277971130,0.257914
803,27616400,0,278968512,0.258517
804,27394600,0,279977158,0.259129
805,28327400,0,281007308,0.25976
806,32661600,0,282054866,0.260406
807,32718100,0,268428776,0.247519
808,26905900,0,269506030,0.248205
809,29050100,0,270596596,0.248901
810,27723900,0,271703546,0.249611
811,29054900,0,272828928,0.250337
812,33079400,0,273969670,0.251074
813,27216700,0,275129925,0.251828
814,24524000,0,276304459,0.252592
815,33312800,0,277494353,0.253369
816,39527300,0,278697559,0.254157
817,29395400,0,279918173,0.254958
818,31787600,0,281153123,0.25577
819,27356000,0,282405538,0.256596
820,27054100,0,283673256,0.257434
821,27559400,0,284959406,0.258286
822,28343100,1,286261940,0.259152
