frame_n,nano_sec,sec,size,compression rate,
8764,34939600,0,1005202013,0.085446,0.00349396
8765,28250900,0,1005202013,0.0854362,0.00282509
8766,26144900,0,1005202013,0.0854265,0.00261449
8767,30519100,0,1005202013,0.0854167,0.00305191
8768,31554400,0,1005202013,0.085407,0.00315544
8769,32521600,0,1005202013,0.0853972,0.00325216
8770,28578300,0,1005202013,0.0853875,0.00285783
8771,28935400,0,1005202013,0.0853778,0.00289354
8772,27376700,0,1005202013,0.085368,0.00273767
8773,26859500,0,1005202013,0.0853583,0.00268595
8774,25224500,0,1005202013,0.0853486,0.00252245
8775,30821800,0,1005202013,0.0853389,0.00308218
8776,28716400,0,998894609,0.0847937,0.00287164
8777,26340000,0,1000009751,0.0848787,0.002634
8778,28548300,0,1001124893,0.0849637,0.00285483
8779,28648100,0,1002240035,0.0850486,0.00286481
8780,28277900,0,1003355177,0.0851336,0.00282779
8781,34168600,0,1004470319,0.0852185,0.00341686
8782,34125700,0,1005585461,0.0853034,0.00341257
8783,35154500,0,1006715963,0.0853896,0.00351545
8784,40642700,0,1007846522,0.0854757,0.00406427
8785,42495600,0,1008977024,0.0855619,0.00424956
8786,36365300,0,1010107526,0.085648,0.00363653
8787,33905800,0,1011238028,0.0857341,0.00339058
8788,33402400,0,1012368530,0.0858202,0.00334024
8789,33257200,0,1013499032,0.0859062,0.00332572
8790,31554000,0,1014629534,0.0859923,0.0031554
8791,27035100,0,1015760036,0.0860783,0.00270351
8792,25162600,0,1016890538,0.0861643,0.00251626
8793,31689800,0,1018021040,0.0862503,0.00316898
8794,43424500,0,1019151542,0.0863362,0.00434245
8795,31170300,0,1020282044,0.0864222,0.00311703
8796,33369900,0,1021412546,0.0865081,0.00333699
8797,33522500,0,1022543048,0.086594,0.00335225
8798,33191700,0,1023673550,0.0866799,0.00331917
8799,35451700,0,1024804052,0.0867657,0.00354517
8800,29395300,0,1025951962,0.0868531,0.00293953
8801,32734900,0,1027099872,0.0869404,0.00327349
8802,29255600,0,1028267238,0.0870293,0.00292556
8803,29967300,0,1029434604,0.0871182,0.00299673
8804,33222800,0,1030601970,0.0872071,0.00332228
8805,26663400,0,1031769393,0.0872959,0.00266634
8806,26806300,0,1032936759,0.0873848,0.00268063
8807,28651700,0,1034104125,0.0874736,0.00286517
8808,26367300,0,1035271491,0.0875624,0.00263673
8809,27573500,0,1036438857,0.0876512,0.00275735
8810,29107600,0,1037606223,0.08774,0.00291076
8811,27956800,0,1038773589,0.0878287,0.00279568
8812,27820900,0,1039940955,0.0879174,0.00278209
8813,27335000,0,1041108321,0.0880061,0.0027335
8814,29475900,0,1042275687,0.0880948,0.00294759
8815,27336200,0,1043443053,0.0881835,0.00273362
8816,29165800,0,1044610419,0.0882721,0.00291658
8817,33664100,0,1045777785,0.0883608,0.00336641
8818,27947900,0,1046963583,0.0884509,0.00279479
8819,30748700,0,1048149381,0.0885411,0.00307487
8820,34029400,0,1049350539,0.0886325,0.00340294
8821,31602700,0,1050551697,0.0887239,0.00316027
8822,39838800,0,1051752855,0.0888152,0.00398388
8823,37667700,0,1051752855,0.0888052,0.00376677
8824,30719500,0,1051752855,0.0887951,0.00307195
8825,32638100,0,1051752855,0.0887851,0.00326381
8826,26764800,0,1051752855,0.088775,0.00267648
8827,29107100,0,1051752855,0.0887649,0.00291071
8828,25300100,0,1051752855,0.0887549,0.00253001
8829,26659000,0,1051752855,0.0887448,0.0026659
8830,33371300,0,1051752855,0.0887348,0.00333713
8831,30805200,0,1051752855,0.0887247,0.00308052
8832,30134200,0,1051752855,0.0887147,0.00301342
8833,32112500,0,1051752855,0.0887047,0.00321125
8834,31763500,0,1051752855,0.0886946,0.00317635
8835,37499600,0,1051752855,0.0886846,0.00374996
8836,35577500,0,1051752855,0.0886745,0.00355775
8837,31409300,0,1051752855,0.0886645,0.00314093
8838,30079400,0,1051752855,0.0886545,0.00300794
8839,33285300,0,1012734412,0.0853559,0.00332853
8840,35370400,0,1013964242,0.0854499,0.00353704
8841,33687200,0,1015211537,0.0855453,0.00336872
8842,33028600,0,1016458775,0.0856407,0.00330286
8843,34126000,0,1017706013,0.0857361,0.0034126
8844,35503600,0,1018953251,0.0858315,0.00355036
8845,33728000,0,1020200489,0.0859268,0.0033728
8846,38942300,0,1021447727,0.0860221,0.00389423
8847,38235400,0,1022694965,0.0861174,0.00382354
8848,43473000,0,1023942203,0.0862127,0.0043473
8849,39450700,0,1025189441,0.086308,0.00394507
8850,35691100,0,1026436679,0.0864032,0.00356911
8851,42840900,0,1027683917,0.0864984,0.00428409
8852,33785300,0,1028946515,0.0865949,0.00337853
8853,34905900,0,1030209113,0.0866914,0.00349059
8854,34406100,0,1031471711,0.0867878,0.00344061
8855,39712600,0,1032734309,0.0868843,0.00397126
8856,45051900,0,1033996907,0.0869807,0.00450519
8857,30595200,0,1035278961,0.0870787,0.00305952
8858,37773500,0,1036561015,0.0871767,0.00377735
8859,27092800,0,1037859510,0.087276,0.00270928
8860,27932300,0,1039174332,0.0873767,0.00279323
8861,31634600,0,1040489154,0.0874774,0.00316346
8862,29123400,0,1041803976,0.0875781,0.00291234
8863,26617400,0,1043118798,0.0876787,0.00266174
8864,32028600,0,1044433620,0.0877793,0.00320286
8865,32279200,0,1045766874,0.0878815,0.00322792
8866,32672600,0,1047100128,0.0879836,0.00326726
8867,32599600,0,1048433382,0.0880857,0.00325996
8868,30348900,0,1049766636,0.0881877,0.00303489
8869,32160900,0,1051099890,0.0882898,0.00321609
8870,32890200,0,1052433144,0.0883918,0.00328902
8871,33526900,0,1053766398,0.0884938,0.00335269
8872,31584500,0,1053766398,0.0884838,0.00315845
8873,26568400,0,1053766398,0.0884739,0.00265684
8874,27325000,0,1053766398,0.0884639,0.0027325
8875,29555500,0,1053766398,0.0884539,0.00295555
8876,33587200,0,1053766398,0.088444,0.00335872
8877,39085200,0,1053766398,0.088434,0.00390852
8878,46218300,0,1053766398,0.088424,0.00462183
8879,201264300,0,1053766398,0.0884141,0.02012643
8880,22572000,0,1143783795,0.095956,0.0022572
8881,23253300,0,1143931257,0.0959576,0.00232533
8882,24198100,0,1144078719,0.0959591,0.00241981
8883,23893200,0,1144226181,0.0959607,0.00238932
8884,22346500,0,1144373643,0.0959623,0.00223465
8885,27166000,0,1144521105,0.0959638,0.0027166
8886,28309500,0,1144668567,0.0959654,0.00283095
8887,24279100,0,1144839581,0.0959689,0.00242791
8888,26688400,0,1145010595,0.0959725,0.00266884
8889,25165000,0,1145181609,0.095976,0.0025165
8890,27947000,0,1145352623,0.0959795,0.0027947
8891,40556300,0,1145523637,0.0959831,0.00405563
8892,34018000,0,1145523637,0.0959723,0.0034018
8893,24861300,0,1145523637,0.0959615,0.00248613
8894,24760200,0,1145523637,0.0959507,0.00247602
8895,26047700,0,1145523637,0.0959399,0.00260477
8896,32632600,0,1145523637,0.0959291,0.00326326
8897,34963500,0,1145523637,0.0959184,0.00349635
8898,26210300,0,1145523637,0.0959076,0.00262103
8899,24639000,0,1145523637,0.0958968,0.0024639
8900,28823000,0,1145523637,0.095886,0.0028823
8901,23995600,0,1145523637,0.0958753,0.00239956
8902,32421700,0,1145523637,0.0958645,0.00324217
8903,48399200,0,1145523637,0.0958537,0.00483992
8904,37540000,0,1145523637,0.095843,0.003754
8905,32358600,0,1145523637,0.0958322,0.00323586
8906,30450600,0,1145523637,0.0958214,0.00304506
8907,40503300,0,1145523637,0.0958107,0.00405033
8908,37861600,0,1145523637,0.0957999,0.00378616
8909,42790100,0,1145523637,0.0957892,0.00427901
8910,38966000,0,1145523637,0.0957784,0.0038966
8911,27201100,0,1145523637,0.0957677,0.00272011
8912,24327900,0,1145523637,0.0957569,0.00243279
8913,23453600,0,1145523637,0.0957462,0.00234536
8914,27837700,0,1145523637,0.0957355,0.00278377
8915,33700300,0,1145523637,0.0957247,0.00337003
8916,33468600,0,1145523637,0.095714,0.00334686
8917,34032700,0,1145523637,0.0957033,0.00340327
8918,32955200,0,1145523637,0.0956925,0.00329552
8919,37881200,0,1145523637,0.0956818,0.00378812
8920,50251100,0,1145523637,0.0956711,0.00502511
8921,46511200,0,1145523637,0.0956603,0.00465112
8922,36190800,0,1145523637,0.0956496,0.00361908
8923,46533800,0,1145523637,0.0956389,0.00465338
8924,31192800,0,1145523637,0.0956282,0.00311928
8925,27065700,0,1145523637,0.0956175,0.00270657
8926,28049000,0,1145523637,0.0956068,0.0028049
8927,25591000,0,1145523637,0.0955961,0.0025591
8928,25499100,0,1027281779,0.085719,0.00254991
8929,32870600,0,1027519353,0.0857292,0.00328706
8930,30435300,0,1027756927,0.0857394,0.00304353
8931,29067000,0,1027994501,0.0857496,0.0029067
8932,28924400,0,1028232075,0.0857598,0.00289244
8933,31467500,0,1028469649,0.08577,0.00314675
8934,34391500,0,1028707223,0.0857803,0.00343915
8935,25393500,0,1028944854,0.0857905,0.00253935
8936,25526400,0,1029182428,0.0858007,0.00255264
8937,23940500,0,1029420002,0.0858109,0.00239405
8938,23719400,0,1029657576,0.0858211,0.00237194
8939,22723300,0,1029895150,0.0858313,0.00227233
8940,24066900,0,1030149108,0.0858428,0.00240669
8941,26700700,0,1030419450,0.0858558,0.00267007
8942,29475300,0,1030689792,0.0858687,0.00294753
8943,27826100,0,1030960134,0.0858816,0.00278261
8944,30500400,0,1031230476,0.0858945,0.00305004
8945,29942600,0,1031230476,0.0858849,0.00299426
8946,28856700,0,1031230476,0.0858753,0.00288567
8947,25236200,0,1021691680,0.0850715,0.00252362
8948,23679700,0,1021978406,0.0850859,0.00236797
8949,24905300,0,1022265132,0.0851002,0.00249053
8950,25970800,0,1022551858,0.0851146,0.00259708
8951,28154300,0,1022838584,0.0851289,0.00281543
8952,26393800,0,1023125310,0.0851433,0.00263938
8953,27054700,0,1023412036,0.0851576,0.00270547
8954,29749400,0,1023712074,0.0851731,0.00297494
8955,23602300,0,1024012169,0.0851885,0.00236023
8956,23400700,0,1024312207,0.085204,0.00234007
8957,23010800,0,1024612245,0.0852194,0.00230108
8958,23723500,0,1024912283,0.0852349,0.00237235
8959,23958700,0,1025212321,0.0852503,0.00239587
8960,24493400,0,1025512359,0.0852657,0.00244934
8961,24905000,0,1025830829,0.0852827,0.0024905
8962,25209300,0,1026149299,0.0852997,0.00252093
8963,27964300,0,1026467769,0.0853166,0.00279643
8964,26760900,0,1026786239,0.0853336,0.00267609
8965,26562500,0,1027104709,0.0853505,0.00265625
8966,28048400,0,1027423179,0.0853674,0.00280484
8967,29189300,0,1027741649,0.0853844,0.00291893
8968,30020600,0,1027741649,0.0853749,0.00300206
8969,28341000,0,1027741649,0.0853653,0.0028341
8970,25138000,0,1027741649,0.0853558,0.0025138
8971,29661900,0,1027741649,0.0853463,0.00296619
8972,27748300,0,1027741649,0.0853368,0.00277483
8973,28889100,0,1023384859,0.0849656,0.00288891
8974,23498500,0,1023715617,0.0849836,0.00234985
8975,23668000,0,1024046375,0.0850016,0.0023668
8976,30632200,0,1024377133,0.0850195,0.00306322
8977,26479100,0,1024707891,0.0850375,0.00264791
8978,23470000,0,1025038649,0.0850555,0.002347
8979,23311300,0,1025369407,0.0850735,0.00233113
8980,24017900,0,1025700165,0.0850914,0.00240179
8981,24077100,0,1026030923,0.0851094,0.00240771
8982,23775300,0,1026361681,0.0851274,0.00237753
8983,24255900,0,1026692439,0.0851453,0.00242559
8984,30318800,0,1027023197,0.0851633,0.00303188
8985,23507600,0,1027353955,0.0851812,0.00235076
8986,23617100,0,1027684713,0.0851992,0.00236171
8987,24515600,0,1028015471,0.0852171,0.00245156
8988,23353300,0,1028361589,0.0852363,0.00233533
8989,24537700,0,1028707707,0.0852555,0.00245377
8990,24757200,0,1029053825,0.0852747,0.00247572
8991,26251000,0,1029399943,0.0852939,0.0026251
8992,29085200,0,1029746061,0.0853131,0.00290852
8993,28085600,0,1030092179,0.0853323,0.00280856
8994,29707100,0,1030438297,0.0853515,0.00297071
8995,31305900,0,1030784415,0.0853706,0.00313059
8996,26921300,0,1031130590,0.0853898,0.00269213
8997,24611700,0,1031476708,0.085409,0.00246117
8998,25137700,0,1031822826,0.0854282,0.00251377
8999,28211100,0,1032168944,0.0854473,0.00282111
9000,26257900,0,1032531446,0.0854678,0.00262579
9001,28543900,0,1032893948,0.0854883,0.00285439
9002,28241800,0,1033256450,0.0855088,0.00282418
9003,31518400,0,1033618952,0.0855293,0.00315184
9004,26655300,0,1033981454,0.0855498,0.00266553
9005,27387200,0,1034343956,0.0855703,0.00273872
9006,28736200,0,1034706458,0.0855908,0.00287362
9007,31495100,0,1035068960,0.0856113,0.00314951
9008,24531600,0,1035448927,0.0856332,0.00245316
9009,24777200,0,1035828837,0.0856551,0.00247772
9010,23490800,0,1036208747,0.085677,0.00234908
9011,25758200,0,1036588657,0.0856989,0.00257582
9012,24363700,0,1036968567,0.0857208,0.00243637
9013,23961900,0,1037348477,0.0857427,0.00239619
9014,23876300,0,1037745795,0.085766,0.00238763
9015,26012300,0,1038143113,0.0857894,0.00260123
9016,26381300,0,1038540431,0.0858127,0.00263813
9017,32528400,0,1038937749,0.085836,0.00325284
9018,29387700,0,1039335067,0.0858593,0.00293877
9019,31584700,0,1039732385,0.0858826,0.00315847
9020,30505700,0,1040129703,0.0859059,0.00305057
9021,28534100,0,1040129703,0.0858964,0.00285341
9022,25327800,0,1040129703,0.0858869,0.00253278
9023,24095400,0,1024275711,0.0845684,0.00240954
9024,23944200,0,1024693509,0.0845935,0.00239442
9025,24517800,0,1025111307,0.0846186,0.00245178
9026,26920600,0,1025547537,0.0846452,0.00269206
9027,28997300,0,1025983767,0.0846719,0.00289973
9028,23705600,0,1026420054,0.0846985,0.00237056
9029,23604300,0,1026856284,0.0847251,0.00236043
9030,23510700,0,1027292514,0.0847517,0.00235107
9031,24600000,0,1027728744,0.0847783,0.00246
9032,23547800,0,1028164974,0.0848049,0.00235478
9033,24245400,0,1028601204,0.0848315,0.00242454
9034,24144400,0,1029037434,0.0848581,0.00241444
9035,35239600,0,1029473664,0.0848846,0.00352396
9036,31480100,0,1029909894,0.0849112,0.00314801
9037,32208100,0,1030346124,0.0849378,0.00322081
9038,25356400,0,1030782354,0.0849643,0.00253564
9039,23947000,0,1031218584,0.0849909,0.0023947
9040,25126900,0,1031654814,0.0850174,0.00251269
9041,26841200,0,1032111524,0.0850457,0.00268412
9042,27718400,0,1032568234,0.0850739,0.00277184
9043,28174400,0,1033024944,0.0851021,0.00281744
9044,30202800,0,1033481654,0.0851303,0.00302028
9045,32854900,0,1033938364,0.0851585,0.00328549
9046,31602300,0,1034395074,0.0851867,0.00316023
9047,35515400,0,1034395074,0.0851773,0.00355154
9048,36621700,0,1034395074,0.0851679,0.00366217
9049,35626300,0,1034395074,0.0851585,0.00356263
9050,36630900,0,1034395074,0.0851491,0.00366309
9051,32530200,0,1026474509,0.0844877,0.00325302
9052,24893700,0,1026947603,0.0845174,0.00248937
9053,25091000,0,1027420697,0.0845469,0.0025091
9054,27354900,0,1027905055,0.0845775,0.00273549
9055,28898400,0,1028389413,0.084608,0.00288984
9056,29010500,0,1028873771,0.0846385,0.00290105
9057,23892500,0,1029358186,0.084669,0.00238925
9058,23928200,0,1029842544,0.0846995,0.00239282
9059,24383900,0,1030326902,0.08473,0.00243839
9060,24456100,0,1030811260,0.0847604,0.00244561
9061,25675000,0,1031295618,0.0847909,0.0025675
9062,24781500,0,1031779976,0.0848214,0.00247815
9063,25063200,0,1032264334,0.0848518,0.00250632
9064,25236000,0,1032748692,0.0848823,0.0025236
9065,25271600,0,1033233050,0.0849127,0.00252716
9066,27584400,0,1033717408,0.0849431,0.00275844
9067,25436800,0,1034201766,0.0849736,0.00254368
9068,31845700,0,1034686124,0.085004,0.00318457
9069,30331000,0,1035170482,0.0850344,0.0030331
9070,27266000,0,1035654840,0.0850648,0.0027266
9071,25084300,0,1036139198,0.0850952,0.00250843
9072,25049200,0,1036644036,0.0851273,0.00250492
9073,30415100,0,1037148874,0.0851594,0.00304151
9074,27774500,0,1037653712,0.0851914,0.00277745
9075,27619100,0,1038158550,0.0852235,0.00276191
9076,28937800,0,1038681820,0.085257,0.00289378
9077,28026600,0,1038681820,0.0852477,0.00280266
9078,25156100,0,1038681820,0.0852383,0.00251561
9079,23916200,0,1038681820,0.0852289,0.00239162
9080,24932700,0,1038681820,0.0852195,0.00249327
9081,25979100,0,1038681820,0.0852101,0.00259791
9082,25803800,0,1038681820,0.0852007,0.00258038
9083,26403700,0,1038681820,0.0851914,0.00264037
9084,31422000,0,1038681820,0.085182,0.0031422
9085,24924600,0,1030386390,0.0844924,0.00249246
9086,36419200,0,1030923996,0.0845271,0.00364192
9087,32277100,0,1031461602,0.0845619,0.00322771
9088,32803900,0,1031999208,0.0845967,0.00328039
9089,27396100,0,1032536814,0.0846315,0.00273961
9090,30286000,0,1033074420,0.0846662,0.0030286
9091,28950400,0,1033612026,0.0847009,0.00289504
9092,30123300,0,1034149632,0.0847357,0.00301233
9093,28495700,0,1034687238,0.0847704,0.00284957
9094,31531600,0,1035244300,0.0848067,0.00315316
9095,25691600,0,1035828043,0.0848452,0.00256916
9096,26415300,0,1036411729,0.0848837,0.00264153
9097,26516800,0,1036995415,0.0849222,0.00265168
9098,25685500,0,1037590365,0.0849615,0.00256855
9099,28839000,0,1038185315,0.0850009,0.0028839
9100,32452500,0,1038780265,0.0850403,0.00324525
9101,27910500,0,1039375215,0.0850796,0.00279105
9102,36152400,0,1039970165,0.085119,0.00361524
9103,29967400,0,1040565115,0.0851583,0.00299674
9104,31068800,0,1041160065,0.0851977,0.00310688
9105,32867300,0,1041755015,0.085237,0.00328673
9106,30220800,0,1042349965,0.0852763,0.00302208
9107,32452300,0,1042944915,0.0853156,0.00324523
9108,34180300,0,1043539865,0.0853549,0.00341803
9109,31339900,0,1044134872,0.0853942,0.00313399
9110,25029300,0,1044729822,0.0854335,0.00250293
9111,28341500,0,1045345252,0.0854744,0.00283415
9112,29766700,0,1045960682,0.0855154,0.00297667
9113,28111900,0,1046576112,0.0855563,0.00281119
9114,31226600,0,1047204854,0.0855983,0.00312266
9115,33616700,0,1047847932,0.0856415,0.00336167
9116,34044900,0,1047847932,0.0856321,0.00340449
9117,27780600,0,1029346519,0.0841109,0.00277806
9118,26942000,0,1030005981,0.0841555,0.0026942
9119,25651300,0,1030665443,0.0842002,0.00256513
9120,26076100,0,1031324905,0.0842448,0.00260761
9121,26722900,0,1032001775,0.0842909,0.00267229
9122,28579900,0,1032678645,0.0843369,0.00285799
9123,25249600,0,1033355572,0.0843829,0.00252496
9124,24797600,0,1034032442,0.084429,0.00247976
9125,26563800,0,1034709312,0.084475,0.00265638
9126,25462000,0,1035386182,0.084521,0.0025462
9127,24274600,0,1036063052,0.084567,0.00242746
9128,23930400,0,1036739922,0.0846129,0.00239304
9129,24341300,0,1037416792,0.0846589,0.00243413
9130,23882800,0,1038107998,0.084706,0.00238828
9131,25197600,0,1038799204,0.0847531,0.00251976
9132,25381800,0,1039490410,0.0848003,0.00253818
9133,26776500,0,1040181616,0.0848474,0.00267765
9134,25936200,0,1040872822,0.0848944,0.00259362
9135,27678300,0,1041564028,0.0849415,0.00276783
9136,28158700,0,1042255234,0.0849886,0.00281587
9137,31404700,0,1042946440,0.0850356,0.00314047
9138,30697800,0,1043637646,0.0850827,0.00306978
9139,30276400,0,1043637646,0.0850734,0.00302764
9140,24038400,0,1043637646,0.0850641,0.00240384
9141,29520600,0,1043637646,0.0850548,0.00295206
9142,27785000,0,1043637646,0.0850455,0.0027785
9143,26624200,0,1043637646,0.0850362,0.00266242
9144,34407700,0,1043637646,0.0850269,0.00344077
9145,33726200,0,1043637646,0.0850176,0.00337262
9146,28093000,0,1043637646,0.0850083,0.0028093
9147,27028000,0,1043637646,0.084999,0.0027028
9148,26300600,0,1036761237,0.0844297,0.00263006
9149,27094000,0,1037466779,0.0844779,0.0027094
9150,25457200,0,1038172321,0.0845261,0.00254572
9151,25856100,0,1038877863,0.0845743,0.00258561
9152,28985400,0,1039583405,0.0846225,0.00289854
9153,27417900,0,1040288947,0.0846707,0.00274179
9154,30215700,0,1040994489,0.0847189,0.00302157
9155,34185800,0,1041700031,0.084767,0.00341858
9156,30774300,0,1042405573,0.0848152,0.00307743
9157,31442800,0,1043111115,0.0848633,0.00314428
9158,25591600,0,1043816714,0.0849115,0.00255916
9159,24896800,0,1044522256,0.0849596,0.00248968
9160,28525000,0,1045227798,0.0850077,0.0028525
9161,31840000,0,1045933340,0.0850558,0.003184
9162,27854400,0,1046638882,0.0851039,0.00278544
9163,28719000,0,1047344424,0.0851519,0.0028719
9164,26567300,0,1048049966,0.0852,0.00265673
9165,29338100,0,1048755508,0.0852481,0.00293381
9166,26068900,0,1049461050,0.0852961,0.00260689
9167,26090500,0,1050166592,0.0853441,0.00260905
9168,25142900,0,1050872134,0.0853922,0.00251429
9169,26852300,0,1051577676,0.0854402,0.00268523
9170,34880900,0,1052283218,0.0854882,0.00348809
9171,26317700,0,1052988760,0.0855362,0.00263177
9172,26905800,0,1053712734,0.0855856,0.00269058
9173,30650100,0,1054436708,0.0856351,0.00306501
9174,34935400,0,1055160682,0.0856846,0.00349354
9175,30218900,0,1055884656,0.085734,0.00302189
9176,34545500,0,1056608630,0.0857835,0.00345455
9177,33351700,0,1057332604,0.0858329,0.00333517
9178,30523300,0,1058056578,0.0858823,0.00305233
9179,28971500,0,1058056578,0.0858729,0.00289715
9180,25595800,0,1058056578,0.0858636,0.00255958
9181,30092300,0,1058056578,0.0858542,0.00300923
9182,24552900,0,1058056578,0.0858449,0.00245529
9183,24347300,0,1058056578,0.0858355,0.00243473
9184,25217300,0,1058056578,0.0858262,0.00252173
9185,25921900,0,1058056578,0.0858169,0.00259219
9186,25548700,0,1038961637,0.0842589,0.00255487
9187,30216900,0,1039705067,0.08431,0.00302169
9188,25300800,0,1040448497,0.0843611,0.00253008
9189,26871800,0,1041191927,0.0844122,0.00268718
9190,28334000,0,1041935357,0.0844633,0.0028334
9191,35036500,0,1042678787,0.0845144,0.00350365
9192,33737700,0,1043422217,0.0845654,0.00337377
9193,31532100,0,1044165647,0.0846165,0.00315321
9194,27866000,0,1044909134,0.0846675,0.0027866
9195,25467300,0,1045652564,0.0847186,0.00254673
9196,27533300,0,1046395994,0.0847696,0.00275333
9197,26164500,0,1047139424,0.0848206,0.00261645
9198,26054700,0,1047882854,0.0848716,0.00260547
9199,24680900,0,1048626284,0.0849226,0.00246809
9200,25453700,0,1049369714,0.0849735,0.00254537
9201,25506600,0,1050113144,0.0850245,0.00255066
9202,26803500,0,1050856574,0.0850754,0.00268035
9203,30085900,0,1051600004,0.0851264,0.00300859
9204,27450500,0,1052357770,0.0851784,0.00274505
9205,30155000,0,1053115536,0.0852305,0.0030155
9206,27365600,0,1053873302,0.0852826,0.00273656
9207,29317200,0,1054631068,0.0853346,0.00293172
9208,29359000,0,1055388834,0.0853867,0.0029359
9209,29158400,0,1056146600,0.0854387,0.00291584
9210,30544600,0,1056904366,0.0854907,0.00305446
9211,30811000,0,1057662132,0.0855427,0.0030811
9212,33588500,0,1058419898,0.0855947,0.00335885
9213,31300600,0,1058419898,0.0855854,0.00313006
9214,24825700,0,1058419898,0.0855762,0.00248257
9215,28371600,0,1058419898,0.0855669,0.00283716
9216,26327100,0,1058419898,0.0855576,0.00263271
9217,24921900,0,1058419898,0.0855483,0.00249219
9218,24207700,0,1058419898,0.085539,0.00242077
9219,24597100,0,1058419898,0.0855298,0.00245971
9220,27826800,0,1058419898,0.0855205,0.00278268
9221,36019000,0,1058419898,0.0855112,0.0036019
9222,33553400,0,1058419898,0.0855019,0.00335534
9223,26401000,0,1044504723,0.0843687,0.0026401
9224,26232300,0,1045277849,0.084422,0.00262323
9225,26131100,0,1046050975,0.0844753,0.00261311
9226,36681800,0,1046824101,0.0845285,0.00366818
9227,31515100,0,1047613611,0.0845831,0.00315151
9228,28945700,0,1048403121,0.0846377,0.00289457
9229,38968400,0,1049213111,0.0846939,0.00389684
9230,37527300,0,1050023158,0.0847501,0.00375273
9231,32947400,0,1050833148,0.0848063,0.00329474
9232,26980500,0,1051643138,0.0848625,0.00269805
9233,25294400,0,1052453128,0.0849186,0.00252944
9234,28997700,0,1053263118,0.0849748,0.00289977
9235,27641800,0,1054073108,0.0850309,0.00276418
9236,26404500,0,1054883098,0.0850871,0.00264045
9237,25151900,0,1055693088,0.0851432,0.00251519
9238,27511000,0,1056503078,0.0851993,0.0027511
9239,30262700,0,1057313068,0.0852554,0.00302627
9240,26983900,0,1058123058,0.0853115,0.00269839
9241,30877600,0,1058933048,0.0853675,0.00308776
9242,33615400,0,1059743038,0.0854236,0.00336154
9243,30468300,0,1060553028,0.0854796,0.00304683
9244,31062700,0,1061363018,0.0855356,0.00310627
9245,25696800,0,1062173008,0.0855917,0.00256968
9246,31465900,0,1062982998,0.0856477,0.00314659
9247,37547100,0,1063792988,0.0857037,0.00375471
9248,29832100,0,1064602978,0.0857597,0.00298321
9249,25263300,0,1065412968,0.0858156,0.00252633
9250,25147000,0,1066222958,0.0858716,0.0025147
9251,26310000,0,1067032948,0.0859275,0.002631
9252,28240100,0,1067842938,0.0859835,0.00282401
9253,31365200,0,1068652928,0.0860394,0.00313652
9254,34624900,0,1069462918,0.0860953,0.00346249
9255,35875100,0,1070272908,0.0861512,0.00358751
9256,25636300,0,1071082898,0.0862071,0.00256363
9257,25402200,0,1071914392,0.0862647,0.00254022
9258,30645300,0,1072745886,0.0863223,0.00306453
9259,34124200,0,1073577380,0.0863799,0.00341242
9260,33121800,0,1074408874,0.0864374,0.00331218
9261,33022900,0,1075240368,0.086495,0.00330229
9262,36850700,0,1076071862,0.0865525,0.00368507
9263,31452000,0,1076071862,0.0865432,0.0031452
9264,28033900,0,1076071862,0.0865338,0.00280339
9265,26843700,0,1076071862,0.0865245,0.00268437
9266,26021400,0,1076071862,0.0865152,0.00260214
9267,23897100,0,1076071862,0.0865058,0.00238971
9268,25217700,0,1076071862,0.0864965,0.00252177
9269,28607100,0,1076071862,0.0864872,0.00286071
9270,28093600,0,1076071862,0.0864778,0.00280936
9271,35760900,0,1048599998,0.084261,0.00357609
9272,27467300,0,1049468356,0.0843217,0.00274673
9273,26878600,0,1050336714,0.0843823,0.00268786
9274,30202500,0,1051205072,0.084443,0.00302025
9275,29028800,0,1052073430,0.0845036,0.00290288
9276,30603100,0,1052954076,0.0845653,0.00306031
9277,32307400,0,1053834722,0.0846269,0.00323074
9278,27161300,0,1054715425,0.0846885,0.00271613
9279,31851800,0,1055596071,0.08475,0.00318518
9280,28689900,0,1056476717,0.0848116,0.00286899
9281,27127800,0,1057357363,0.0848732,0.00271278
9282,25938200,0,1058258489,0.0849363,0.00259382
9283,28162800,0,1059159615,0.0849995,0.00281628
9284,26607000,0,1060060741,0.0850627,0.0026607
9285,27924000,0,1060961867,0.0851258,0.0027924
9286,30335700,0,1061862993,0.0851889,0.00303357
9287,30625800,0,1062764119,0.085252,0.00306258
9288,24852300,0,1063665302,0.0853151,0.00248523
9289,24794800,0,1064566428,0.0853782,0.00247948
9290,24203300,0,1065467554,0.0854413,0.00242033
9291,28487700,0,1066368680,0.0855044,0.00284877
9292,32640300,0,1067269806,0.0855674,0.00326403
9293,25911200,0,1068170932,0.0856304,0.00259112
9294,28981700,0,1069072058,0.0856935,0.00289817
9295,26189000,0,1069973184,0.0857565,0.0026189
9296,26305100,0,1070874310,0.0858195,0.00263051
9297,26275900,0,1071775436,0.0858824,0.00262759
9298,24836800,0,1072676562,0.0859454,0.00248368
9299,25158100,0,1073577688,0.0860084,0.00251581
9300,27027000,0,1074478814,0.0860713,0.0027027
9301,27039500,0,1075379940,0.0861342,0.00270395
9302,30054400,0,1076281066,0.0861971,0.00300544
