frame_n,nano_sec,sec,size,compression rate,n_change,
2614,70677100,0,18903865505,5.38603,200,12241414
2615,67850300,0,18916129760,5.38747,200,12264255
2616,63458400,0,18928418022,5.38891,200,12288262
2617,55077900,0,18940729324,5.39035,200,12311302
2618,53812200,0,18953063979,5.3918,200,12334655
2619,50006800,0,18965420593,5.39326,200,12356614
2620,54814300,0,18977799991,5.39472,200,12379398
2621,51942700,0,18990202799,5.39619,200,12402808
2622,55570600,0,19002626741,5.39766,200,12423942
2623,66560500,0,19015073467,5.39914,200,12446726
2624,59202300,0,19027544314,5.40062,200,12470847
2625,63325000,0,19040039168,5.40211,200,12494854
2626,51611300,0,19052557574,5.4036,200,12518406
2627,51777000,0,19065099589,5.4051,200,12542015
2628,60294900,0,19077664331,5.40661,200,12564742
2629,55246600,0,19090251601,5.40812,200,12587270
2630,58584200,0,19102862793,5.40963,200,12611192
2631,77386600,0,19115495887,5.41115,200,12633094
2632,79293100,0,19128152021,5.41268,200,12656134
2633,60452900,0,19140829972,5.41421,200,12677951
2634,50579400,0,19153531418,5.41575,200,12701446
2635,57191800,0,19166255904,5.41729,200,12724486
2636,63177500,0,19179004767,5.41884,200,12748863
2637,53961300,0,19191777125,5.42039,200,12772358
2638,57402900,0,19204572779,5.42195,200,12795654
2639,67100600,0,19217392437,5.42351,200,12819658
2640,51877700,0,19230234939,5.42508,200,12842502
2641,58162800,0,19243099969,5.42666,200,12865030
2642,54443900,0,19255986816,5.42824,200,12886847
2643,60123500,0,19268896902,5.42982,200,12910086
2644,55931500,0,19281830028,5.43141,200,12933126
2645,73253700,0,19294787019,5.43301,200,12956991
2646,71931500,0,19307768273,5.43461,200,12981254
2647,68922200,0,19320772823,5.43621,200,13004550
2648,56417800,0,19333801039,5.43783,200,13028216
2649,51105200,0,19346853205,5.43945,200,13052166
2650,57208800,0,19359927643,5.44107,200,13074438
2651,66954000,0,19373026202,5.4427,200,13098559
2652,54814700,0,19386148512,5.44433,200,13122310
2653,59085800,0,19399293350,5.44597,200,13144838
2654,55033300,0,19412460773,5.44761,200,13167423
2655,55097400,0,19425651691,5.44926,200,13190918
2656,61336500,0,19438865649,5.45092,200,13213958
2657,62662000,0,19452103017,5.45258,200,13237368
2658,55947400,0,19465363567,5.45424,200,13260550
2659,74506300,0,19478647925,5.45591,200,13284358
2660,77725100,0,19491955892,5.45759,200,13307967
2661,82238200,0,19505287354,5.45927,200,13331462
2662,69177900,0,19518642624,5.46095,200,13355270
2663,56627700,0,19532021247,5.46265,200,13378623
2664,65228000,0,19545423365,5.46434,200,13402118
2665,70599100,0,19558847499,5.46605,200,13424134
2666,237804200,0,19693065426,5.50149,200,134217927
2667,30214300,0,19693615576,5.49958,200,550150
2668,26757900,0,19694191070,5.49768,200,575494
2669,27649500,0,19694791908,5.49579,200,600838
2670,31592400,0,19695418403,5.49391,200,626495
2671,31675400,0,19696070441,5.49203,200,652038
2672,38090100,0,19696748079,5.49017,200,677638
2673,36598400,0,19697451118,5.48831,200,703039
2674,34855200,0,19698179444,5.48646,200,728326
2675,32934100,0,19698933370,5.48462,200,753926
2676,32186400,0,19699712754,5.48279,200,779384
2677,29841600,0,19700517368,5.48097,200,804614
2678,28306300,0,19701347070,5.47915,200,829702
2679,30307800,0,19702201917,5.47734,200,854847
2680,26713200,0,19703082307,5.47555,200,880390
2681,27570100,0,19703988041,5.47376,200,905734
2682,30670100,0,19704918920,5.47197,200,930879
2683,29717600,0,19705875086,5.4702,200,956166
2684,31324100,0,19706856852,5.46844,200,981766
2685,33259600,0,19707864332,5.46668,200,1007480
2686,28781000,0,19708897298,5.46493,200,1032966
2687,29600300,0,19709954840,5.46319,200,1057542
2688,30137300,0,19711038039,5.46146,200,1083199
2689,34239800,0,19712146525,5.45974,200,1108486
2690,27311400,0,19713280355,5.45802,200,1133830
2691,34600800,0,19714439330,5.45632,200,1158975
2692,29220500,0,19715623848,5.45462,200,1184518
2693,29149100,0,19716833710,5.45293,200,1209862
2694,36169800,0,19718069400,5.45125,200,1235690
2695,36615100,0,19719330633,5.44957,200,1261233
2696,37130100,0,19720616783,5.44791,200,1286150
2697,32297100,0,19721927822,5.44625,200,1311039
2698,38704500,0,19723264404,5.4446,200,1336582
2699,39993200,0,19724626586,5.44296,200,1362182
2700,31943000,0,19726014425,5.44133,200,1387839
2701,28054400,0,19727427807,5.4397,200,1413382
2702,34486200,0,19728866789,5.43809,200,1438982
2703,41647600,0,19730330717,5.43648,200,1463928
2704,31770000,0,19731820131,5.43488,200,1489414
2705,35730800,0,19733334377,5.43329,200,1514246
2706,32236100,0,19734874024,5.43171,200,1539647
2707,31373100,0,19736439214,5.43013,200,1565190
2708,28991200,0,19738029748,5.42856,200,1590534
2709,30602100,0,19739645939,5.427,200,1616191
2710,28911300,0,19741287673,5.42545,200,1641734
2711,34000700,0,19742954495,5.42391,200,1666822
2712,33510500,0,19744646775,5.42238,200,1692280
2713,31407300,0,19746363773,5.42085,200,1716998
2714,33543700,0,19748106115,5.41933,200,1742342
2715,37107300,0,19749873858,5.41782,200,1767743
2716,32142100,0,19751666376,5.41632,200,1792518
2717,31707100,0,19753484238,5.41482,200,1817862
2718,41702000,0,19755327757,5.41334,200,1843519
2719,40127000,0,19757196563,5.41186,200,1868806
2720,39231300,0,19759090713,5.41039,200,1894150
2721,47734700,0,19761010122,5.40893,200,1919409
2722,41993200,0,19762954960,5.40747,200,1944838
2723,29815400,0,19764924374,5.40603,200,1969414
2724,30115000,0,19766918677,5.40459,200,1994303
2725,30961200,0,19768937243,5.40316,200,2018566
2726,35846900,0,19770981153,5.40173,200,2043910
2727,33605600,0,19773050208,5.40032,200,2069055
2728,34303000,0,19775144038,5.39891,200,2093830
2729,31566400,0,19777262700,5.39751,200,2118662
2730,40521100,0,19779406820,5.39612,200,2144120
2731,32192900,0,19781575658,5.39474,200,2168838
2732,31538300,0,19783769584,5.39336,200,2193926
2733,32046300,0,19785988655,5.39199,200,2219071
2734,35266700,0,19788233013,5.39063,200,2244358
2735,31436200,0,19790502971,5.38928,200,2269958
2736,31273400,0,19792797050,5.38794,200,2294079
2737,32795100,0,19795115904,5.3866,200,2318854
2738,33575900,0,19797460102,5.38527,200,2344198
2739,41967000,0,19799829246,5.38395,200,2369144
2740,35787000,0,19802223620,5.38264,200,2394374
2741,33197900,0,19804643338,5.38133,200,2419718
2742,39260400,0,19807088201,5.38003,200,2444863
2743,36924900,0,19809557839,5.37874,200,2469638
2744,39275400,0,19812052565,5.37746,200,2494726
2745,31909800,0,19814572436,5.37619,200,2519871
2746,35127800,0,19817117594,5.37492,200,2545158
2747,32085300,0,19819688352,5.37366,200,2570758
2748,37916800,0,19822284881,5.37241,200,2596529
2749,31272700,0,19824906583,5.37117,200,2621702
2750,35679700,0,19827553629,5.36993,200,2647046
2751,35340400,0,19830225052,5.3687,200,2671423
2752,32994000,0,19832921506,5.36748,200,2696454
2753,31378000,0,19835643560,5.36627,200,2722054
2754,38056900,0,19838391015,5.36506,200,2747455
2755,34861100,0,19841163757,5.36387,200,2772742
2756,33349500,0,19843961331,5.36268,200,2797574
2757,32080300,0,19846784363,5.3615,200,2823032
2758,39291200,0,19849632881,5.36032,200,2848518
2759,34454500,0,19852506487,5.35916,200,2873606
2760,38159600,0,19855404726,5.358,200,2898239
2761,37748900,0,19858327996,5.35685,200,2923270
2762,38171100,0,19861276610,5.3557,200,2948614
2763,34438500,0,19864250369,5.35457,200,2973759
2764,44143800,0,19867249159,5.35344,200,2998790
2765,39456000,0,19870273037,5.35232,200,3023878
2766,37303700,0,19873322117,5.3512,200,3049080
2767,33500000,0,19876395915,5.3501,200,3073798
2768,32209900,0,19879494545,5.349,200,3098630
2769,40070800,0,19882618064,5.34791,200,3123519
2770,35220700,0,19885766870,5.34682,200,3148806
2771,34511100,0,19888941020,5.34575,200,3174150
2772,36871500,0,19892139803,5.34468,200,3198783
2773,38804000,0,19895363361,5.34362,200,3223558
2774,31775300,0,19898611495,5.34257,200,3248134
2775,42373200,0,19901884888,5.34152,200,3273393
2776,34651100,0,19905182942,5.34048,200,3298054
2777,34611300,0,19908506340,5.33945,200,3323398
2778,34579400,0,19911855139,5.33843,200,3348799
2779,36939700,0,19915227945,5.33741,200,3372806
2780,48171500,0,19918625327,5.3364,200,3397382
2781,38852900,0,19922047854,5.3354,200,3422527
2782,35221600,0,19925495412,5.33441,200,3447558
2783,33929000,0,19928967546,5.33342,200,3472134
2784,43534500,0,19932464882,5.33244,200,3497336
2785,44186500,0,19935986680,5.33147,200,3521798
2786,40483100,0,19939533566,5.3305,200,3546886
2787,38895700,0,19943105597,5.32955,200,3572031
2788,34455500,0,19946701891,5.3286,200,3596294
2789,32495400,0,19950323017,5.32765,200,3621126
2790,35376100,0,19953969032,5.32672,200,3646015
2791,39834600,0,19957640334,5.32579,200,3671302
2792,34848100,0,19961336980,5.32487,200,3696646
2793,36195100,0,19965057804,5.32395,200,3720824
2794,34941700,0,19968803602,5.32305,200,3745798
2795,38884700,0,19972573720,5.32215,200,3770118
2796,35404200,0,19976369239,5.32126,200,3795519
2797,36087700,0,19980189021,5.32037,200,3819782
2798,42886600,0,19984033635,5.31949,200,3844614
2799,40590000,0,19987903650,5.31862,200,3870015
2800,43396600,0,19991798696,5.31776,200,3895046
2801,45699200,0,19995717806,5.31691,200,3919110
2802,50161000,0,19999662431,5.31606,200,3944625
2803,39144500,0,20003631717,5.31522,200,3969286
2804,37977900,0,20007625323,5.31438,200,3993606
2805,48362700,0,20011643562,5.31356,200,4018239
2806,46462300,0,20015687088,5.31274,200,4043526
2807,37247200,0,20019755702,5.31192,200,4068614
2808,35440300,0,20023849461,5.31112,200,4093759
2809,43016800,0,20027968507,5.31032,200,4119046
2810,36623800,0,20032112129,5.30953,200,4143622
2811,36146200,0,20036281209,5.30875,200,4169080
2812,36796700,0,20040475263,5.30797,200,4194054
2813,35601600,0,20044694405,5.3072,200,4219142
2814,34867200,0,20048938948,5.30644,200,4244543
2815,35968900,0,20053208522,5.30568,200,4269574
2816,37521200,0,20057502160,5.30494,200,4293638
2817,37716200,0,20061820175,5.30419,200,4318015
2818,36127500,0,20066161941,5.30346,200,4341766
2819,36902700,0,20070528539,5.30273,200,4366598
2820,57194400,0,20074920339,5.30201,200,4391800
2821,39425300,0,20079337369,5.3013,200,4417030
2822,33376300,0,20083779487,5.3006,200,4442118
2823,38396400,0,20088246494,5.2999,200,4467007
2824,40600000,0,20092738788,5.29921,200,4492294
2825,40016900,0,20097255914,5.29852,200,4517126
2826,36589400,0,20101797673,5.29784,200,4541759
2827,36660500,0,20106364207,5.29717,200,4566534
2828,36619800,0,20110956085,5.29651,200,4591878
2829,44205900,0,20115572710,5.29586,200,4616625
2830,36350200,0,20120214252,5.29521,200,4641542
2831,38028200,0,20124880114,5.29456,200,4665862
2832,46990300,0,20129570609,5.29393,200,4690495
2833,38023700,0,20134285879,5.2933,200,4715270
2834,36291000,0,20139025725,5.29268,200,4739846
2835,37610900,0,20143790204,5.29206,200,4764479
2836,43871600,0,20148579458,5.29146,200,4789254
2837,49314800,0,20153393800,5.29086,200,4814342
2838,48405900,0,20158232832,5.29026,200,4839032
2839,43795700,0,20163097094,5.28968,200,4864262
2840,39000600,0,20167985932,5.2891,200,4888838
2841,37097500,0,20172898635,5.28852,200,4912703
2842,41573900,0,20177836369,5.28796,200,4937734
2843,61702000,0,20182798679,5.2874,200,4962310
2844,49076300,0,20187785622,5.28684,200,4986943
2845,44855500,0,20192796060,5.2863,200,5010438
2846,40749900,0,20197831074,5.28576,200,5035014
2847,38206200,0,20202891290,5.28523,200,5060216
2848,38947400,0,20207975200,5.2847,200,5083910
2849,42449000,0,20213083174,5.28418,200,5107974
2850,38582800,0,20218215525,5.28367,200,5132351
2851,43030800,0,20223372907,5.28316,200,5157382
2852,59295300,0,20228554865,5.28267,200,5181958
2853,49093100,0,20233760944,5.28217,200,5206079
2854,38299700,0,20238991286,5.28169,200,5230342
2855,39612600,0,20244245948,5.28121,200,5254662
2856,45122500,0,20249524600,5.28074,200,5278652
2857,37421300,0,20254828414,5.28027,200,5303814
2858,38439800,0,20260156804,5.27982,200,5328390
2859,52620300,0,20265509315,5.27936,200,5352511
2860,41405000,0,20270886857,5.27892,200,5377542
2861,40491300,0,20276289231,5.27848,200,5402374
2862,44455200,0,20281716494,5.27805,200,5427263
2863,42026000,0,20287167508,5.27763,200,5451014
2864,47106900,0,20292643354,5.27721,200,5475846
2865,65009500,0,20298144402,5.2768,200,5501048
2866,39103500,0,20303669656,5.27639,200,5525254
2867,41742300,0,20309219742,5.27599,200,5550086
2868,60683100,0,20314794205,5.2756,200,5574463
2869,43081000,0,20320392931,5.27522,200,5598726
2870,41315500,0,20326016745,5.27484,200,5623814
2871,48871300,0,20331664168,5.27447,200,5647423
2872,45740300,0,20337336110,5.2741,200,5671942
2873,43136000,0,20343032628,5.27374,200,5696518
2874,65709500,0,20348753836,5.27339,200,5721208
2875,44966900,0,20354498994,5.27305,200,5745158
2876,37795800,0,20360268472,5.27271,200,5769478
2877,47688000,0,20366062071,5.27238,200,5793599
2878,40790600,0,20371880445,5.27205,200,5818374
2879,40360600,0,20377723395,5.27173,200,5842950
2880,56454700,0,20383591234,5.27142,200,5867839
2881,46349000,0,20389483336,5.27111,200,5892102
2882,43147200,0,20395399758,5.27081,200,5916422
2883,48434200,0,20401341209,5.27052,200,5941451
2884,51801400,0,20407305759,5.27024,200,5964550
2885,55049300,0,20413294373,5.26995,200,5988614
2886,48117100,0,20419306852,5.26968,200,6012479
2887,39199700,0,20425344362,5.26941,200,6037510
2888,45412600,0,20431406192,5.26915,200,6061830
2889,52202600,0,20437492911,5.2689,200,6086719
2890,50457700,0,20443604149,5.26865,200,6111238
2891,64989100,0,20449739963,5.26841,200,6135814
2892,64426400,0,20455900467,5.26818,200,6160504
2893,56879700,0,20462085689,5.26795,200,6185222
2894,56746400,0,20468294975,5.26773,200,6209286
2895,43105000,0,20474529150,5.26751,200,6234175
2896,49388200,0,20480788100,5.2673,200,6258950
2897,40875700,0,20487072138,5.2671,200,6284038
2898,43332500,0,20493380297,5.26691,200,6308159
2899,50705400,0,20499712719,5.26672,200,6332422
2900,50663000,0,20506069461,5.26653,200,6356742
2901,47860400,0,20512450125,5.26636,200,6380664
2902,40407100,0,20518854483,5.26619,200,6404358
2903,50581100,0,20525281881,5.26602,200,6427398
2904,48923900,0,20531733400,5.26586,200,6451519
2905,49557200,0,20538209950,5.26571,200,6476550
2906,48074700,0,20544710308,5.26557,200,6500358
2907,42724500,0,20551234531,5.26543,200,6524223
2908,42758900,0,20557783529,5.26529,200,6548998
2909,47025100,0,20564356591,5.26517,200,6573062
2910,52366400,0,20570954682,5.26505,200,6598091
2911,40574000,0,20577577664,5.26493,200,6622982
2912,44663200,0,20584225222,5.26483,200,6647558
2913,45268700,0,20590896901,5.26473,200,6671679
2914,59872700,0,20597593355,5.26463,200,6696454
2915,47684100,0,20604314385,5.26454,200,6721030
2916,42863700,0,20611059792,5.26446,200,6745407
2917,40777200,0,20617829206,5.26439,200,6769414
2918,42413800,0,20624622428,5.26432,200,6793222
2919,43892100,0,20631440596,5.26425,200,6818168
2920,42565800,0,20638282970,5.2642,200,6842374
2921,54529900,0,20645149664,5.26415,200,6866694
2922,49508400,0,20652040735,5.2641,200,6891071
2923,44501400,0,20658957093,5.26406,200,6916358
2924,40035700,0,20665898795,5.26403,200,6941702
2925,49045100,0,20672863850,5.26401,200,6965055
2926,43455600,0,20679853680,5.26399,200,6989830
2927,42851500,0,20686868342,5.26397,200,7014662
2928,47493200,0,20693906926,5.26397,200,7038584
2929,42810700,0,20700969460,5.26397,200,7062534
2930,41080300,0,20708055546,5.26397,200,7086086
2931,47289000,0,20715166009,5.26398,200,7110463
2932,58376700,0,20722300479,5.264,200,7134470
2933,43579600,0,20729458757,5.26403,200,7158278
2934,49440600,0,20736641412,5.26406,200,7182655
2935,43338000,0,20743848586,5.26409,200,7207174
2936,42964200,0,20751079056,5.26413,200,7230470
2937,57137700,0,20758334043,5.26418,200,7254987
2938,57735100,0,20765612385,5.26424,200,7278342
2939,50654300,0,20772915303,5.2643,200,7302918
2940,52496100,0,20780242854,5.26436,200,7327551
2941,40853700,0,20787595180,5.26443,200,7352326
2942,53282400,0,20794970802,5.26451,200,7375622
2943,47564400,0,20802370801,5.2646,200,7399999
2944,44415000,0,20809793783,5.26469,200,7422982
2945,46059000,0,20817241597,5.26478,200,7447814
2946,44943200,0,20824713077,5.26489,200,7471480
2947,50510000,0,20832208507,5.265,200,7495430
2948,42789200,0,20839726721,5.26511,200,7518214
2949,46790300,0,20847268800,5.26523,200,7542079
2950,57498000,0,20854834886,5.26536,200,7566086
2951,43410100,0,20862425804,5.26549,200,7590918
2952,42476700,0,20870041355,5.26563,200,7615551
2953,45054000,0,20877679633,5.26577,200,7638278
2954,45065200,0,20885342743,5.26592,200,7663110
2955,43400800,0,20893030543,5.26608,200,7687800
2956,42555500,0,20900742805,5.26624,200,7712262
2957,44236100,0,20908479131,5.26641,200,7736326
2958,48656300,0,20916239322,5.26658,200,7760191
2959,90596100,0,20924023776,5.26676,200,7784454
2960,62805700,0,20931831526,5.26695,200,7807750
2961,59217200,0,20939662373,5.26714,200,7830847
2962,52822300,0,20947516715,5.26734,200,7854342
2963,40089000,0,20955395377,5.26754,200,7878662
2964,51696100,0,20963298300,5.26775,200,7902923
2965,54051500,0,20971224578,5.26796,200,7926278
2966,49054600,0,20979174152,5.26818,200,7949574
2967,54165600,0,20987148871,5.26841,200,7974719
2968,45536700,0,20995148621,5.26864,200,7999750
2969,46249200,0,21003172179,5.26888,200,8023558
2970,48519000,0,21011219858,5.26913,200,8047679
2971,45068500,0,21019291544,5.26938,200,8071686
2972,48304600,0,21027388062,5.26963,200,8096518
2973,48929200,0,21035509270,5.2699,200,8121208
2974,51701000,0,21043655196,5.27017,200,8145926
2975,58462800,0,21051824930,5.27044,200,8169734
2976,49674900,0,21060018785,5.27072,200,8193855
2977,43910800,0,21068237159,5.27101,200,8218374
2978,46181200,0,21076479597,5.2713,200,8242438
2979,49572800,0,21084745644,5.2716,200,8266047
2980,45486900,0,21093035954,5.2719,200,8290310
2981,46946700,0,21101350328,5.27221,200,8314374
2982,66280400,0,21109689392,5.27253,200,8339064
2983,58280300,0,21118051638,5.27285,200,8362246
2984,45118300,0,21126437436,5.27317,200,8385798
2985,49085200,0,21134847611,5.27351,200,8410175
2986,47171000,0,21143282305,5.27384,200,8434694
2987,46291000,0,21151742087,5.27419,200,8459782
2988,47280200,0,21160225734,5.27454,200,8483647
2989,56050400,0,21168731340,5.27489,200,8505606
2990,46134500,0,21177259730,5.27526,200,8528390
2991,67299100,0,21185811869,5.27562,200,8552139
2992,49429000,0,21194387363,5.27599,200,8575494
2993,44908600,0,21202986409,5.27637,200,8599046
2994,54440400,0,21211608552,5.27675,200,8622143
2995,43637700,0,21220254190,5.27714,200,8645638
2996,49353300,0,21228924660,5.27754,200,8670470
2997,58885100,0,21237619251,5.27794,200,8694591
2998,48471600,0,21246338105,5.27834,200,8718854
2999,46203700,0,21255081023,5.27876,200,8742918
3000,46018900,0,21263848631,5.27917,200,8767608
3001,46568200,0,21272640189,5.2796,200,8791558
3002,53479300,0,21281455555,5.28003,200,8815366
3003,48572300,0,21290295298,5.28046,200,8839743
3004,51439300,0,21299159048,5.2809,200,8863750
3005,55302200,0,21308046606,5.28135,200,8887558
3006,53664000,0,21316958541,5.2818,200,8911935
3007,50453800,0,21325894483,5.28226,200,8935942
3008,46852500,0,21334854233,5.28272,200,8959750
3009,47781700,0,21343838417,5.28319,200,8984184
3010,52047900,0,21352846295,5.28366,200,9007878
3011,51638500,0,21361877469,5.28414,200,9031174
3012,47380900,0,21370932508,5.28463,200,9055039
3013,66168300,0,21380011042,5.28512,200,9078534
3014,48913300,0,21389112616,5.28562,200,9101574
3015,50172500,0,21398238823,5.28612,200,9126207
3016,53744900,0,21407388781,5.28662,200,9149958
3017,47837800,0,21416562547,5.28714,200,9173766
3018,54925400,0,21425761598,5.28766,200,9199051
3019,48854400,0,21434984772,5.28818,200,9223174
3020,46347700,0,21444231242,5.28871,200,9246470
3021,62864500,0,21453501833,5.28925,200,9270591
3022,51863800,0,21462796431,5.28979,200,9294598
3023,47674300,0,21472115093,5.29033,200,9318662
3024,47544400,0,21481457620,5.29089,200,9342527
3025,51032700,0,21490823898,5.29144,200,9366278
3026,45581300,0,21500213728,5.29201,200,9389830
3027,49258800,0,21509627736,5.29258,200,9414008
3028,57831900,0,21519065950,5.29315,200,9438214
3029,61832900,0,21528528484,5.29373,200,9462534
3030,58176100,0,21538015139,5.29432,200,9486655
3031,47725700,0,21547525545,5.29491,200,9510406
3032,47490500,0,21557059759,5.2955,200,9534214
3033,54553400,0,21566617582,5.2961,200,9557823
3034,64882700,0,21576199668,5.29671,200,9582086
3035,48293800,0,21585805562,5.29732,200,9605894
3036,52741600,0,21595435890,5.29794,200,9630328
3037,45738200,0,21605090168,5.29857,200,9654278
3038,47174800,0,21614767742,5.2992,200,9677574
3039,52628500,0,21624469437,5.29983,200,9701695
3040,49472000,0,21634194115,5.30047,200,9724678
3041,46348700,0,21643941577,5.30112,200,9747462
3042,70169100,0,21653713928,5.30177,200,9772351
3043,55715200,0,21663510030,5.30242,200,9796102
3044,48074400,0,21673329172,5.30308,200,9819142
3045,60712100,0,21683171551,5.30375,200,9842379
3046,48130000,0,21693037285,5.30442,200,9865734
3047,47201600,0,21702926827,5.3051,200,9889542
3048,53635500,0,21712840490,5.30578,200,9913663
3049,63734100,0,21722777904,5.30647,200,9937414
3050,51195200,0,21732739638,5.30716,200,9961734
3051,51853900,0,21742725493,5.30786,200,9985855
3052,47016400,0,21752734843,5.30857,200,10009350
3053,49167600,0,21762768257,5.30928,200,10033414
3054,60673900,0,21772826361,5.30999,200,10058104
3055,54972800,0,21782908671,5.31071,200,10082310
3056,49521500,0,21793015557,5.31144,200,10106886
3057,61752300,0,21803146052,5.31217,200,10130495
3058,57605300,0,21813300554,5.3129,200,10154502
3059,56209600,0,21823479120,5.31365,200,10178566
3060,49687700,0,21833681295,5.31439,200,10202175
3061,48258000,0,21843906453,5.31515,200,10225158
3062,50774500,0,21854155163,5.3159,200,10248710
3063,51954800,0,21864427795,5.31667,200,10272632
3064,54149600,0,21874722841,5.31744,200,10295046
3065,64146600,0,21885041695,5.31821,200,10318854
3066,51769600,0,21895383646,5.31899,200,10341951
3067,53331500,0,21905749092,5.31977,200,10365446
3068,53431400,0,21916139114,5.32056,200,10390022
3069,51861400,0,21926553769,5.32135,200,10414655
3070,108793900,0,21936992431,5.32215,200,10438662
3071,68858500,0,21947453877,5.32296,200,10461446
3072,63507000,0,21957938560,5.32377,200,10484683
3073,44140800,0,21968446598,5.32458,200,10508038
3074,58927600,0,21978977676,5.3254,200,10531078
3075,65078300,0,21989532619,5.32623,200,10554943
3076,50039700,0,22000112081,5.32706,200,10579462
3077,55313100,0,22010714071,5.32789,200,10601990
3078,51275900,0,22021340950,5.32874,200,10626879
3079,48710600,0,22031991580,5.32958,200,10650630
3080,79696500,0,22042666018,5.33043,200,10674438
3081,57828200,0,22053364890,5.33129,200,10698872
3082,47210200,0,22064086944,5.33215,200,10722054
3083,48954800,0,22074833574,5.33302,200,10746630
3084,65960400,0,22085604325,5.33389,200,10770751
3085,52164700,0,22096399595,5.33477,200,10795270
3086,48813100,0,22107218929,5.33565,200,10819334
3087,58867700,0,22118061104,5.33654,200,10842175
3088,51113900,0,22128927542,5.33743,200,10866438
3089,68822800,0,22139818300,5.33833,200,10890758
3090,58806800,0,22150732468,5.33924,200,10914168
3091,58117300,0,22161670586,5.34015,200,10938118
3092,64002000,0,22172631744,5.34106,200,10961158
3093,54591300,0,22183616767,5.34198,200,10985023
3094,48723800,0,22194626309,5.3429,200,11009542
3095,55643300,0,22205659147,5.34383,200,11032838
3096,50109500,0,22216715338,5.34477,200,11056191
3097,48160900,0,22227794000,5.34571,200,11078662
3098,58026700,0,22238895958,5.34665,200,11101958
3099,60915300,0,22250022689,5.3476,200,11126731
3100,48648900,0,22261171751,5.34855,200,11149062
3101,74364700,0,22272343085,5.34951,200,11171334
3102,60784900,0,22283537516,5.35048,200,11194431
3103,53285300,0,22294754418,5.35145,200,11216902
3104,50321600,0,22305994360,5.35242,200,11239942
3105,49683200,0,22317257911,5.3534,200,11263551
3106,50166600,0,22328544445,5.35438,200,11286534
3107,51973100,0,22339854787,5.35537,200,11310342
3108,50557300,0,22351189307,5.35636,200,11334520
3109,55261000,0,22362544961,5.35736,200,11355654
3110,50501600,0,22373923911,5.35837,200,11378950
3111,51183500,0,22385325958,5.35937,200,11402047
3112,53596400,0,22396750988,5.36039,200,11425030
3113,64469700,0,22408199570,5.3614,200,11448582
3114,58677900,0,22419671761,5.36243,200,11472191
3115,67826300,0,22431167703,5.36345,200,11495942
3116,54747000,0,22442687197,5.36449,200,11519494
3117,61434300,0,22454230869,5.36552,200,11543672
3118,59699600,0,22465797467,5.36657,200,11566598
3119,48949400,0,22477387361,5.36762,200,11589894
3120,62747100,0,22489000096,5.36867,200,11612735
3121,50363300,0,22500635302,5.36972,200,11635206
3122,51191000,0,22512294060,5.37079,200,11658758
3123,54134900,0,22523977707,5.37185,200,11683647
3124,51876700,0,22535684593,5.37293,200,11706886
3125,57562900,0,22547414775,5.374,200,11730182
3126,76324100,0,22559168450,5.37508,200,11753675
3127,48751000,0,22570945480,5.37617,200,11777030
3128,54025400,0,22582746318,5.37726,200,11800838
3129,70878300,0,22594569997,5.37836,200,11823679
3130,54605800,0,22606415891,5.37946,200,11845894
3131,55369000,0,22618285593,5.38057,200,11869702
3132,56589500,0,22630178904,5.38168,200,11893311
3133,62971100,0,22642095966,5.38279,200,11917062
3134,59748000,0,22654036580,5.38391,200,11940614
3135,77910500,0,22666000860,5.38504,200,11964280
3136,83761800,0,22677987554,5.38617,200,11986694
3137,57276300,0,22689997800,5.38731,200,12010246
3138,56085400,0,22702031399,5.38845,200,12033599
3139,73259400,0,22714089005,5.38959,200,12057606
3140,56342100,0,22726171187,5.39074,200,12082182
3141,58481800,0,22738276722,5.3919,200,12105535
3142,59422000,0,22750406008,5.39306,200,12129286
3143,56794500,0,22762558590,5.39422,200,12152582
3144,59319200,0,22774734326,5.39539,200,12175736
3145,60789500,0,22786933500,5.39656,200,12199174
3146,55615400,0,22799155714,5.39774,200,12222214
3147,73844500,0,22811399489,5.39893,200,12243775
3148,63605400,0,22823665735,5.40011,200,12266246
3149,51792300,0,22835954765,5.40131,200,12289030
3150,79202700,0,22848267404,5.4025,200,12312639
3151,56685300,0,22860602770,5.4037,200,12335366
3152,58342500,0,22872959640,5.40491,200,12356870
3153,65527100,0,22885339235,5.40612,200,12379595
3154,53264600,0,22897741929,5.40734,200,12402694
3155,65715600,0,22910166639,5.40856,200,12424710
3156,64501800,0,22922614190,5.40978,200,12447551
3157,71391700,0,22935086516,5.41101,200,12472326
3158,70608700,0,22947582650,5.41224,200,12496134
3159,72482900,0,22960102393,5.41348,200,12519743
3160,67527000,0,22972646399,5.41473,200,12544006
3161,55118500,0,22985213189,5.41598,200,12566790
3162,56372200,0,22997803645,5.41723,200,12590456
3163,61731500,0,23010417283,5.41849,200,12613638
3164,53494800,0,23023051913,5.41975,200,12634630
3165,54808300,0,23035708104,5.42102,200,12656191
3166,55471700,0,23048389070,5.42229,200,12680966
3167,55341300,0,23061092820,5.42356,200,12703750
3168,54848800,0,23073820691,5.42485,200,12727871
3169,56677100,0,23086569497,5.42613,200,12748806
3170,54952900,0,23099341599,5.42742,200,12772102
3171,54184700,0,23112137623,5.42871,200,12796024
3172,60123300,0,23124956573,5.43001,200,12818950
